epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.23612594604492188,0.5979952812194824,0.871403694152832,0.5979952812194824,0.9039593935012817,0.694678544998169,nan,935.1171863079071,0.998980119269916
1,0.15407218039035797,0.9265018701553345,0.9730410575866699,0.9265018701553345,0.9618870615959167,0.9324929118156433,nan,930.102502822876,0.9983564137159076

2,0.11435133963823318,0.9694379568099976,0.988606870174408,0.9789523482322693,0.9827250242233276,0.9694379568099976,nan,910.9444687366486,0.9984174395751954
3,0.09244076162576675,0.9763625264167786,0.9917906522750854,0.9847095012664795,0.9877830743789673,0.9763625264167786,nan,920.1888933181763,0.9984188419015066
4,0.07857522368431091,0.98005211353302,0.9932470321655273,0.9877963066101074,0.9903391599655151,0.98005211353302,nan,915.26287317276,0.9984888011823382
5,0.06935076415538788,0.9808546304702759,0.9932200908660889,0.9883706569671631,0.9905251264572144,0.9808546304702759,nan,912.0345275402069,0.998572282736642

6,0.06239836663007736,0.9836341142654419,0.9942129850387573,0.9898368120193481,0.9918750524520874,0.9836341142654419,nan,911.7739911079407,0.9986663316345215
7,0.05724271759390831,0.983856201171875,0.9941040277481079,0.9898951649665833,0.9922740459442139,0.983856201171875,nan,922.4405195713043,0.9986202541678293
8,0.05319937691092491,0.9847325086593628,0.9946292638778687,0.9900615215301514,0.9924106597900391,0.9847325086593628,nan,920.5999655723572,0.9986483105250767
9,0.0500992089509964,0.9843485355377197,0.9939596652984619,0.990351676940918,0.9921621084213257,0.9843485355377197,nan,923.1265377998352,0.9984086338697161
10,0.0478358156979084,0.9822316765785217,0.9936013221740723,0.9894055724143982,0.9916850924491882,0.9822316765785217,nan,909.4432740211487,0.9983348201969692

11,0.04617840051651001,0.9819705486297607,0.9930224418640137,0.9887391924858093,0.9910387992858887,0.9819705486297607,nan,914.0500483512878,0.9982279343414306
12,0.045256420969963074,0.9784810543060303,0.9909294247627258,0.9876279830932617,0.989037275314331,0.9784810543060303,nan,915.5792038440704,0.9980509016091483
13,0.046219129115343094,0.9607440829277039,0.9847522974014282,0.9777263402938843,0.9829075336456299,0.9607440829277039,nan,915.7669863700867,0.9967465392085484
14,0.04689823091030121,0.9643991589546204,0.9857275485992432,0.9800558090209961,0.9830868244171143,0.9643991589546204,nan,915.5258367061615,0.997589782496861
15,0.1359909027814865,0.5365697145462036,0.5395355224609375,0.5402096509933472,0.5395071506500244,0.5365697145462036,nan,932.4172110557556,0.998876263395037
16,0.22197836637496948,0.5,0.5,0.5,0.5,0.5,nan,921.1676151752472,0.999138593673706
17,0.29841187596321106,0.5,0.5,0.5,0.5,0.5,nan,915.1683580875397,0.999138593673706
18,0.3668002486228943,0.5,0.5,0.5,0.5,0.5,nan,918.8222193717957,0.999138593673706
19,0.42834988236427307,0.5,0.5,0.5,0.5,0.5,nan,928.33753657341,0.999138593673706
20,0.4840376377105713,0.5,0.5,0.5,0.5,0.5,nan,923.9354331493378,0.999138593673706

