epoch,loss,epoch_elapsed
0,0.026886705309152603,883.5415365695953
1,0.01081883069127798,876.2344090938568
2,0.009370125830173492,876.017817735672
3,0.009136717766523361,875.4326686859131
4,0.008982242085039616,875.9870710372925
5,0.008737948723137379,876.991485118866
6,0.00862837303429842,878.612589597702
7,0.008570128120481968,878.0814757347107
8,0.008513087406754494,874.5065643787384
9,0.008473051711916924,875.0227842330933
10,0.008459417149424553,873.9772007465363
11,0.008411543443799019,879.814174413681
12,0.008386382833123207,889.2863004207611
13,0.008364384062588215,872.9742887020111
14,0.008347476832568645,869.3217468261719
15,0.008328690193593502,869.8526945114136
16,0.00830567255616188,869.228512763977
17,0.008343865163624287,868.775102853775
18,0.008296193554997444,869.9905762672424
19,0.008274009451270103,866.8005192279816
20,0.008256996050477028,867.382387638092
21,0.00858150515705347,867.1693484783173
22,0.008276829496026039,867.1705737113953
23,0.00825413130223751,866.9769337177277
24,0.008257445879280567,866.6082932949066
25,0.008222470991313457,866.2933757305145
26,0.008209453895688057,866.9073791503906
27,0.00819749478250742,866.1991560459137
28,0.008181421086192131,865.8316385746002
29,0.00817096047103405,866.392315864563
30,0.008153153583407402,865.7029321193695
