epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.20687922835350037,0.6392837166786194,0.8704490661621094,0.6392837166786194,0.8728505969047546,0.7539860010147095,nan,948.104734659195,0.9986689697156633
1,0.11648405343294144,0.9737845659255981,0.9904975891113281,0.9737845659255981,0.987836480140686,0.9772466421127319,nan,948.8571074008942,0.9999931341988699

2,0.08201514929533005,0.989352285861969,0.9949992895126343,0.989352285861969,0.9940593242645264,0.9900636672973633,nan,952.1731555461884,0.9999962576075963
3,0.06382240355014801,0.9927912950515747,0.9963420629501343,0.9927912950515747,0.9957946538925171,0.9936991930007935,nan,957.5618221759796,0.9999986627415248
4,0.05258936434984207,0.9938084483146667,0.9969785213470459,0.9938084483146667,0.996568500995636,0.9950462579727173,nan,946.6776480674744,0.999998238231114
5,0.0449855737388134,0.9943302869796753,0.9975455403327942,0.9943302869796753,0.9970545768737793,0.9954087734222412,nan,949.3367068767548,0.9999995139966692
6,0.039422132074832916,0.9950010776519775,0.9977573156356812,0.9950010776519775,0.9973821640014648,0.9963443279266357,nan,953.0551187992096,0.9999992373984201
7,0.03524136170744896,0.9952507019042969,0.997683048248291,0.9952507019042969,0.9975072145462036,0.9960010051727295,nan,956.2422609329224,0.99999661277771
8,0.031959544867277145,0.9953369498252869,0.9978920221328735,0.9953369498252869,0.9978167414665222,0.996299147605896,nan,947.841121673584,0.9999995757075718
9,0.0293041430413723,0.9957211017608643,0.9981943368911743,0.9957211017608643,0.9978077411651611,0.9964932203292847,nan,948.5444214344025,0.9999994322858538
10,0.027160022407770157,0.9957329034805298,0.9980078935623169,0.9957329034805298,0.997856616973877,0.9960225820541382,nan,950.7085616588593,0.9999980018506731

11,0.025348031893372536,0.9959259033203125,0.9980394244194031,0.9959259033203125,0.9979332089424133,0.996660590171814,nan,954.9098808765411,0.9999956610216413
12,0.02373918518424034,0.9965674877166748,0.9983814358711243,0.9965674877166748,0.9982737302780151,0.9969806671142578,nan,945.9421210289001,0.9999972767966134
13,0.02242855541408062,0.9963268041610718,0.9981101155281067,0.9964464902877808,0.9980286359786987,0.9963268041610718,nan,945.783055305481,0.9999985587637765
14,0.02126060239970684,0.9962814450263977,0.998335599899292,0.9962814450263977,0.9982457160949707,0.9969021081924438,nan,949.5710880756378,0.9999975317382812
15,0.020260902121663094,0.9962158799171448,0.9983881711959839,0.9962158799171448,0.9982482194900513,0.9969691038131714,nan,987.3780131340027,0.9999975531441825
16,0.01933731697499752,0.9966567754745483,0.998456597328186,0.9966567754745483,0.9982672929763794,0.9968416690826416,nan,944.58829164505,0.9999974521527971
17,0.01855974644422531,0.9966204762458801,0.9981958270072937,0.9966204762458801,0.998182475566864,0.9970623850822449,nan,946.6228792667389,0.9999953981454032
18,0.017908863723278046,0.9965876340866089,0.9985254406929016,0.9965876340866089,0.9982990026473999,0.9971001148223877,nan,947.6088490486145,0.9999966379983084
19,0.01731550134718418,0.996299684047699,0.9982422590255737,0.996299684047699,0.9980909824371338,0.9967902898788452,nan,950.6733455657959,0.9999981146240234
20,0.016765305772423744,0.996576726436615,0.9982624053955078,0.996576726436615,0.9982954263687134,0.9972895979881287,nan,942.1461298465729,0.9999994008745466

