epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,elapsed,mean_valid
0,0.046601030975580215,0.7976695895195007,0.9172686338424683,0.7976695895195007,0.9351893663406372,0.8307271003723145,954.8500378131866,0.14856715616226196
1,0.02650463953614235,0.9871327877044678,0.9934049844741821,0.9871327877044678,0.9926650524139404,0.9875447750091553,954.5283622741699,0.18224538702215468

2,0.019526977092027664,0.9898298382759094,0.9949496984481812,0.9898298382759094,0.994489312171936,0.9910046458244324,954.3489601612091,0.1793092249761309
3,0.05290163680911064,0.7636277675628662,0.767613410949707,0.7649048566818237,0.768008828163147,0.7636277675628662,975.1650712490082,0.09823635855931853
4,0.10744225233793259,0.5,0.5,0.5,0.5,0.5,951.1926546096802,0.0
5,0.1438022404909134,0.5,0.5,0.5,0.5,0.5,951.1881146430969,0.0

