epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,elapsed,mean_valid
0,0.2805890738964081,0.5000289678573608,0.5008537769317627,0.5000289678573608,0.5009986758232117,0.500036358833313,966.360270023346,0.9991334222960472
1,0.36836808919906616,0.5,0.5,0.5,0.5,0.5,980.1820642948151,0.999629139905657
2,0.3976273536682129,0.5,0.5,0.5,0.5,0.5,967.2845861911774,0.999629139905657
3,0.41225746273994446,0.5,0.5,0.5,0.5,0.5,966.2907500267029,0.999629139905657
4,0.42103639245033264,0.5,0.5,0.5,0.5,0.5,973.9577436447144,0.999629139905657
5,0.426889032125473,0.5,0.5,0.5,0.5,0.5,979.3211939334869,0.999629139905657

