epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.23757681250572205,0.5857822895050049,0.8676587343215942,0.5857822895050049,0.8976349234580994,0.6970620155334473,nan,1035.5706260204315,0.9997727605874198
1,0.1493547409772873,0.9448888301849365,0.9729065299034119,0.9462922811508179,0.9597992897033691,0.9448888301849365,nan,1018.7386648654938,0.9997984615761893

2,0.10946041345596313,0.9741926193237305,0.9880449771881104,0.9817394614219666,0.9818814992904663,0.9741926193237305,nan,1014.6907033920288,0.999738446622576

3,0.08735078573226929,0.9809138774871826,0.9921271204948425,0.9867508411407471,0.988810658454895,0.9809138774871826,nan,1017.9594113826752,0.9997184538814
4,0.07329953461885452,0.9853689670562744,0.9939670562744141,0.989138662815094,0.9914321899414062,0.9853689670562744,nan,996.9922647476196,0.9997139438411168

5,0.06348787993192673,0.9876415729522705,0.9948054552078247,0.990918755531311,0.9928896427154541,0.9876415729522705,nan,996.5988473892212,0.9997311176300049

