,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons,2Long,TypeA,TypeB,TypeC
max,0.7233933210372925,0.796514093875885,0.632078230381012,0.5856689214706421,0.5862951874732971,0.9750384092330933,0.9356743097305298,0.8206246495246887,0.6590806245803833,0.6062028408050537,0.6941840648651123,0.7521703243255615,0.7370607852935791
max_encoding,N[7],N[8],N[9],N[7],N[6],N[7],N[7],N[8],N[8],N[8],N[6],N[8],N[5]
min,0.2785224914550781,0.2103087455034256,0.12409648299217224,0.2776021957397461,0.32834094762802124,0.32812538743019104,0.31034648418426514,0.35891181230545044,0.2525043487548828,0.2565608620643616,0.08920150995254517,0.2339278906583786,0.2749174237251282
min_encoding,N[2],N[9],N[0],N[5],N[2],N[2],N[2],N[6],N[6],N[6],N[2],N[6],N[0]
