,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons,2Long,TypeA,TypeB,TypeC
max,0.9988849759101868,0.9908360242843628,0.9999957084655762,0.9982188940048218,0.9988367557525635,0.9991437196731567,0.9992007613182068,0.9981260299682617,0.9984646439552307,0.9990530014038086,1.0,0.9994031190872192,0.9991026520729065
max_encoding,N[4],N[4],N[4],N[4],N[4],N[4],N[4],N[4],N[4],N[4],N[4],N[7],N[4]
min,0.00474406685680151,0.232791930437088,0.09733324497938156,0.11924721300601959,0.002018602332100272,0.10715053230524063,0.12872566282749176,0.18214300274848938,0.08158693462610245,0.13424524664878845,0.0011596711119636893,0.08493877947330475,0.12800878286361694
min_encoding,N[2],N[2],N[0],N[2],N[2],N[2],N[2],N[2],N[2],N[2],N[2],N[2],N[2]
