epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_valid,epoch_elapsed
0,0.5337603092193604,0.4931752681732178,0.5,0.5019704103469849,0.49878641963005066,0.4931752681732178,0.515204668045044,0.2957429885864258
1,0.469220906496048,0.5,0.5,0.5,0.5,0.5,0.5,0.4355931282043457
2,0.43390950560569763,0.5,0.5,0.5,0.5,0.5,0.5230262875556946,0.4112508296966553
3,0.4080081582069397,0.49939319491386414,0.5,0.5,0.49939319491386414,0.5,0.6393640041351318,0.36228275299072266
4,0.3861491084098816,0.5,0.5,0.5,0.520825207233429,0.5,0.7228801250457764,0.4085426330566406
5,0.36707794666290283,0.5,0.5,0.5265151262283325,0.5966504812240601,0.5,0.8038011789321899,0.2987222671508789
6,0.35040101408958435,0.5,0.5,0.5833333134651184,0.6717960834503174,0.5052083134651184,0.8398757576942444,0.28884243965148926
7,0.3358146846294403,0.5,0.5,0.6390304565429688,0.7336893081665039,0.5260416865348816,0.851900577545166,0.29926180839538574
8,0.32299482822418213,0.5,0.5,0.691500186920166,0.7711893320083618,0.5729166865348816,0.854751467704773,0.2857346534729004
9,0.3116091787815094,0.5,0.5,0.7255911231040955,0.791796088218689,0.6041666865348816,0.8641082048416138,0.31072473526000977
10,0.30138373374938965,0.5,0.5,0.7483183741569519,0.8055096864700317,0.6458333134651184,0.8694809675216675,0.3143954277038574
11,0.29210034012794495,0.5,0.5,0.7640304565429688,0.8305096626281738,0.671875,0.8694809675216675,0.32029032707214355
12,0.28358712792396545,0.5,0.5,0.7981213331222534,0.8448301553726196,0.703125,0.8711257576942444,0.324798583984375
13,0.27570846676826477,0.5,0.5,0.814393937587738,0.8560436964035034,0.7395833134651184,0.8725146055221558,0.3145577907562256
14,0.2683607339859009,0.5,0.5,0.8409091234207153,0.8685436844825745,0.7604166269302368,0.8797880411148071,0.27826571464538574
15,0.26147064566612244,0.5104166865348816,0.5104166865348816,0.8522727489471436,0.8810436725616455,0.7760416269302368,0.891045331954956,0.42705702781677246

16,0.25498124957084656,0.53125,0.53125,0.8712121248245239,0.8847572803497314,0.796875,0.8966739773750305,0.2765674591064453

