,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons,2Long,TypeA,TypeB,TypeC
max,0.7391752879174385,0.8350328080093791,0.6357483587312669,0.6386359511847431,0.6236799312698352,0.9910019031544736,0.9510585380497597,0.9273715070063355,0.8442420776823095,0.7156855074485704,0.7902301295962495,0.9314859239397305,0.9138135823652882
max_encoding,N[7],N[8],N[9],N[8],N[6],N[7],N[7],N[8],N[8],N[8],N[6],N[8],N[5]
min,0.20314642017872828,0.1988639528543954,0.062079206608768936,0.2012236175997504,0.1865101593700557,0.27264139748541616,0.2752677430529269,0.33049654438612047,0.21164177851298446,0.22709212015979988,0.005075700173173734,0.1951601515832204,0.1954267560140914
min_encoding,N[2],N[9],N[0],N[5],N[2],N[2],N[2],N[6],N[6],N[0],N[2],N[6],N[0]
