,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons,2Long,TypeA,TypeB,TypeC
max,0.8178717494010925,0.8633910417556763,0.8689332604408264,0.8392385840415955,0.7885738015174866,0.9913822412490845,0.9797140955924988,0.9988646507263184,0.8955143690109253,0.9085862040519714,0.9437709450721741,0.9806786179542542,0.9979155659675598
max_encoding,N[5],N[2],N[2],N[2],N[8],N[7],N[7],N[8],N[8],N[8],N[6],N[8],N[5]
min,9.046253580891062e-06,0.0,0.002312789671123028,0.00012142099876655266,0.00020632312225643545,2.6193782105110586e-05,0.0,0.0,0.0,0.0,0.004384458065032959,5.5314631026703864e-06,0.0
min_encoding,N[4],N[4],N[4],N[4],N[4],N[4],N[4],N[3],N[4],N[4],N[4],N[4],N[1]
