epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_valid,epoch_elapsed
0,0.6739403605461121,0.47200292348861694,0.4974385201931,0.48479753732681274,0.5,0.49838361144065857,0.47200292348861694,0.3342118263244629
1,0.6371055841445923,0.5,0.5,0.5,0.519660234451294,0.5,0.5,0.3313565254211426
2,0.5841336846351624,0.5,0.5,0.5,0.5,0.5,0.5,0.33405065536499023
3,0.5402579307556152,0.5,0.5,0.5,0.5,0.5,0.5,0.42861270904541016
4,0.5102542638778687,0.5,0.5,0.5,0.5,0.5,0.5,0.30292439460754395
5,0.4879636764526367,0.5,0.5,0.5,0.5,0.5,0.5,0.2980232238769531
6,0.46997830271720886,0.5,0.5,0.5,0.5,0.5,0.5,0.3140716552734375
7,0.4546092748641968,0.5,0.5,0.5,0.5,0.5,0.5,0.30805087089538574
8,0.44096216559410095,0.5,0.5,0.5,0.5,0.5,0.5098684430122375,0.30298495292663574
9,0.4285760521888733,0.5,0.5,0.5,0.5,0.5,0.5502923727035522,0.3121180534362793
10,0.41721829771995544,0.49878641963005066,0.5,0.5,0.49878641963005066,0.5,0.6311403512954712,0.32144641876220703
11,0.4067716598510742,0.49764561653137207,0.5,0.5,0.49764561653137207,0.5,0.6937134265899658,0.3102114200592041
12,0.39715954661369324,0.5,0.5,0.5,0.5078640580177307,0.5,0.7355993986129761,0.3478226661682129
13,0.3883212208747864,0.5,0.5,0.5,0.5374757051467896,0.5,0.7666666507720947,0.31531190872192383
14,0.3801935613155365,0.5,0.5,0.5,0.60262131690979,0.5,0.7754751443862915,0.40619826316833496
15,0.37271785736083984,0.5,0.5,0.5,0.6440533995628357,0.5,0.7781432867050171,0.299121618270874
16,0.36581942439079285,0.5,0.5,0.5037878751754761,0.6629854440689087,0.5,0.7814327478408813,0.4084038734436035
17,0.35941892862319946,0.5,0.5,0.5297424793243408,0.6805582642555237,0.5,0.7988303899765015,0.4503359794616699
18,0.3534344434738159,0.5,0.5,0.5735154151916504,0.7236649990081787,0.5,0.8138889074325562,0.2840101718902588
19,0.34779807925224304,0.5,0.5,0.6248641014099121,0.740485429763794,0.5,0.8298976421356201,0.4023869037628174
20,0.3424702286720276,0.5,0.5,0.6496976613998413,0.7654126286506653,0.5,0.8324927091598511,0.2827029228210449
21,0.3374136984348297,0.5,0.5,0.6637281179428101,0.7728397846221924,0.5,0.8357821702957153,0.2826972007751465
22,0.3325977027416229,0.5,0.5,0.6750917434692383,0.7790533900260925,0.5,0.8397660851478577,0.4486417770385742
