epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_valid,epoch_elapsed
0,0.6582724452018738,0.4012378454208374,0.4419398903846741,0.49904879927635193,0.4012378454208374,0.49838361144065857,0.44619882106781006,0.2988286018371582
1,0.5878815054893494,0.5,0.5,0.5,0.5,0.5,0.5,0.271618127822876
2,0.5342591404914856,0.5,0.5,0.5,0.5,0.5,0.5,0.266115665435791
3,0.4986836910247803,0.5,0.5,0.5,0.5,0.5,0.5,0.2668919563293457
4,0.47254079580307007,0.5,0.5,0.5,0.5,0.5,0.5098684430122375,0.34459376335144043
5,0.4515862464904785,0.5,0.5,0.5,0.5,0.5,0.5568713545799255,0.34824633598327637
6,0.433838427066803,0.5,0.5,0.5,0.5,0.5,0.6248172521591187,0.32670092582702637
7,0.41827476024627686,0.5,0.5,0.5,0.5018932223320007,0.5,0.7141447067260742,0.264690637588501
8,0.4043301045894623,0.5,0.5,0.5,0.5125728249549866,0.5,0.7708333730697632,0.33591389656066895
9,0.3916906714439392,0.5,0.5,0.5,0.54832524061203,0.5,0.7922880053520203,0.2704622745513916
10,0.3801387548446655,0.5,0.5,0.5151515007019043,0.5896844863891602,0.5052083134651184,0.808552622795105,0.27460432052612305
11,0.36951008439064026,0.5,0.5,0.5378788113594055,0.6179368495941162,0.5260416865348816,0.8248172402381897,0.29191064834594727
12,0.35967499017715454,0.5,0.5,0.5757575631141663,0.6461164951324463,0.5364583134651184,0.8339912295341492,0.30034494400024414
13,0.35053133964538574,0.5,0.5,0.6022727489471436,0.6855096817016602,0.5619611740112305,0.835891842842102,0.40093421936035156
14,0.34199059009552,0.5,0.5,0.6287878751754761,0.729296088218689,0.5932111740112305,0.8443713188171387,0.3210718631744385
15,0.33397918939590454,0.5,0.5,0.6628787517547607,0.7617961168289185,0.6244611740112305,0.8575292825698853,0.28252267837524414
16,0.32643750309944153,0.5,0.5,0.6812576055526733,0.7805097103118896,0.6452945470809937,0.8638523817062378,0.29799365997314453
17,0.3193148076534271,0.5104166865348816,0.5104166865348816,0.7077727913856506,0.8042232990264893,0.6661278605461121,0.8687865734100342,0.28319287300109863
18,0.3125651180744171,0.5104166865348816,0.5104166865348816,0.7305000424385071,0.822330117225647,0.7077945470809937,0.8807383179664612,0.2733154296875
19,0.3061496615409851,0.5104166865348816,0.5104166865348816,0.7570152282714844,0.8323301076889038,0.7286278605461121,0.8863669633865356,0.29969310760498047
20,0.3000352382659912,0.5208333134651184,0.5208333134651184,0.7721667289733887,0.852936863899231,0.7546695470809937,0.890350878238678,0.27727842330932617
21,0.2941930294036865,0.53125,0.53125,0.7986818552017212,0.8660436868667603,0.7702945470809937,0.8990131616592407,0.27513766288757324
22,0.28859958052635193,0.5520833134651184,0.5520833134651184,0.8132728338241577,0.8728640675544739,0.7807111740112305,0.9062865376472473,0.26656079292297363
23,0.28323498368263245,0.5520833134651184,0.5520833134651184,0.8170607089996338,0.8784708976745605,0.7963361740112305,0.9093201756477356,0.27954792976379395
24,0.2780821919441223,0.5520833134651184,0.5520833134651184,0.8251969814300537,0.8871845006942749,0.8119611740112305,0.9123538136482239,0.2892942428588867
25,0.27312594652175903,0.5729166865348816,0.5729166865348816,0.8441364169120789,0.8958981037139893,0.8171695470809937,0.9146929979324341,0.28154492378234863
26,0.2683529555797577,0.59375,0.59375,0.8598484992980957,0.9015048742294312,0.8223778605461121,0.9245613813400269,0.28656697273254395
27,0.26375073194503784,0.6041666865348816,0.6041666865348816,0.8712121248245239,0.907111644744873,0.8223778605461121,0.929495632648468,0.2789125442504883
28,0.2593092620372772,0.625,0.625,0.875,0.9177184700965881,0.828125,0.9327850937843323,0.28074097633361816
29,0.2550186812877655,0.625,0.625,0.8901515007019043,0.9252184629440308,0.8385416269302368,0.9410088062286377,0.2712719440460205
30,0.250870943069458,0.6349043846130371,0.6349043846130371,0.9015151262283325,0.9302184581756592,0.84375,0.9423976540565491,0.2723579406738281
31,0.2468578815460205,0.6349043846130371,0.6349043846130371,0.9090908765792847,0.9327184557914734,0.8489583730697632,0.9463815689086914,0.39900994300842285
32,0.242971733212471,0.6349043846130371,0.6349043846130371,0.9128787517547607,0.9352184534072876,0.8645833730697632,0.953399121761322,0.2718942165374756
33,0.23920617997646332,0.6448087096214294,0.6448087096214294,0.9204545021057129,0.9352184534072876,0.8645833730697632,0.9550439119338989,0.26329493522644043
34,0.23555508255958557,0.655225396156311,0.655225396156311,0.935606062412262,0.9408252239227295,0.875,0.9620614051818848,0.2651388645172119
35,0.23201288282871246,0.686475396156311,0.686475396156311,0.939393937587738,0.941431999206543,0.8802083730697632,0.9657894372940063,0.2638556957244873
36,0.2285747230052948,0.686475396156311,0.686475396156311,0.939393937587738,0.9464319944381714,0.8854166269302368,0.9730628728866577,0.4043004512786865
37,0.22523543238639832,0.6968920826911926,0.6968920826911926,0.939393937587738,0.9495388269424438,0.8854166269302368,0.9744517803192139,0.39885878562927246
38,0.22199031710624695,0.6968920826911926,0.6968920826911926,0.9431818127632141,0.9495388269424438,0.8854166269302368,0.9751461744308472,0.4105863571166992
39,0.21883563697338104,0.717725396156311,0.717725396156311,0.9469696879386902,0.9520388841629028,0.890625,0.9751461744308472,0.39604711532592773
40,0.21576756238937378,0.7172131538391113,0.7172131538391113,0.9469696879386902,0.9551455974578857,0.890625,0.9765350818634033,0.27709317207336426
41,0.2127823382616043,0.7276297807693481,0.7276297807693481,0.9507575631141663,0.9563592672348022,0.9010416269302368,0.9774853587150574,0.27298760414123535
42,0.20987677574157715,0.7276297807693481,0.7276297807693481,0.9507575631141663,0.9575728178024292,0.9114583730697632,0.9810307025909424,0.275989294052124
43,0.2070477455854416,0.7375341653823853,0.7375341653823853,0.9507575631141663,0.9575728178024292,0.9166666269302368,0.9833698868751526,0.27335333824157715
44,0.20429259538650513,0.7375341653823853,0.7375341653823853,0.9583333730697632,0.9575728178024292,0.9166666269302368,0.9833698868751526,0.27169084548950195
45,0.20160795748233795,0.7370218634605408,0.7370218634605408,0.9583333730697632,0.9575728178024292,0.921875,0.9833698868751526,0.27105045318603516
46,0.19899140298366547,0.7370218634605408,0.7370218634605408,0.9583333730697632,0.9575728178024292,0.921875,0.9833698868751526,0.2623302936553955
47,0.1964404135942459,0.7370218634605408,0.7370218634605408,0.9621212482452393,0.9569660425186157,0.921875,0.9850146770477295,0.2830216884613037
