epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.2636880874633789,0.5887545943260193,0.82749342918396,0.5887545943260193,0.8889756202697754,0.6554529666900635,nan,949.732666015625,0.9995398272984368
1,0.18996067345142365,0.8937932848930359,0.940676212310791,0.9009293913841248,0.9399086236953735,0.8937932848930359,nan,926.8767876625061,0.9978737765066964
2,0.15228848159313202,0.9378808736801147,0.9657807350158691,0.9501668214797974,0.9631392955780029,0.9378808736801147,nan,928.7451608181,0.9976066238948277
3,0.130000501871109,0.9506040811538696,0.9749438762664795,0.9596050977706909,0.9743329286575317,0.9506040811538696,nan,948.1168134212494,0.9972612837982178
4,0.1151827722787857,0.9586299657821655,0.9795737862586975,0.963882327079773,0.9793057441711426,0.9586299657821655,nan,934.0310754776001,0.9969884325299945
5,0.10470503568649292,0.9621820449829102,0.9820318222045898,0.9662173986434937,0.9820945858955383,0.9621820449829102,nan,935.6360318660736,0.9968346976252964
6,0.09686295688152313,0.9647707939147949,0.9835474491119385,0.9683024883270264,0.9832562208175659,0.9647707939147949,nan,961.3781564235687,0.9966370780944824
7,0.09075631201267242,0.9665859937667847,0.9850859045982361,0.9702794551849365,0.9849872589111328,0.9665859937667847,nan,935.0381379127502,0.9964565769304548
8,0.08597344905138016,0.9677420854568481,0.9852137565612793,0.9700007438659668,0.985182523727417,0.9677420854568481,nan,936.4500691890717,0.9963225526755197
9,0.08204134553670883,0.9688715934753418,0.985880434513092,0.9705604910850525,0.9860678911209106,0.9688715934753418,nan,948.8808867931366,0.9962238684300014
10,0.07886847853660583,0.9692016839981079,0.9860379695892334,0.9705604314804077,0.9861123561859131,0.9692016839981079,nan,935.9816410541534,0.9960914593178886
11,0.04644033685326576,0.970020055770874,0.986518383026123,0.9716172218322754,0.9870109558105469,0.970020055770874,nan,934.6351411342621,0.9959963128880092
12,0.04662661254405975,0.9701273441314697,0.9861832857131958,0.9712332487106323,0.9875963926315308,0.9701273441314697,nan,948.2468519210815,0.9959257604871478
13,0.04735415056347847,0.9697492122650146,0.985722541809082,0.9710602164268494,0.986828088760376,0.9697492122650146,nan,940.532121181488,0.9956381042480469
14,0.047785043716430664,0.9698996543884277,0.986172080039978,0.9708471894264221,0.9870122671127319,0.9698996543884277,nan,977.5373532772064,0.9955508944484166
15,0.048284608870744705,0.9695616960525513,0.9857701063156128,0.9702184200286865,0.9871186017990112,0.9695616960525513,nan,955.9536793231964,0.9955043792615618
16,0.04896607995033264,0.9685008525848389,0.9853712320327759,0.9707046747207642,0.9865207076072693,0.9685008525848389,nan,1017.8032577037811,0.9952197198922293
17,0.049956392496824265,0.9676169157028198,0.984110951423645,0.969463586807251,0.9853605031967163,0.9676169157028198,nan,972.8895349502563,0.9951120000021798
18,0.05118851363658905,0.965825080871582,0.9833170175552368,0.9677499532699585,0.9845916628837585,0.965825080871582,nan,936.4782230854034,0.9949471444157192
19,0.05225243419408798,0.965064525604248,0.9831075072288513,0.9678071141242981,0.984946072101593,0.965064525604248,nan,942.9688727855682,0.9948833370426723
20,0.054205138236284256,0.9594089388847351,0.980011522769928,0.9634879231452942,0.9813753366470337,0.9594089388847351,nan,962.8766400814056,0.99462698500497

