epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,elapsed,mean_valid
0,0.06431542336940765,0.7450301647186279,0.8792908787727356,0.7450301647186279,0.8934037685394287,0.8038820028305054,959.1654388904572,0.9986082310267858
1,0.03760283440351486,0.9833554029464722,0.991126298904419,0.9833554029464722,0.9893913269042969,0.9857869148254395,962.8313262462616,0.9974910703495571

2,0.028099985793232918,0.9872786998748779,0.9931832551956177,0.9872786998748779,0.9924890995025635,0.9878197908401489,961.4294998645782,0.9971405867658343
3,0.02325459010899067,0.9888248443603516,0.9934422373771667,0.9888248443603516,0.9927693605422974,0.989494800567627,974.26504778862,0.9970436945561
4,0.02059629000723362,0.9865217208862305,0.99266117811203,0.9865217208862305,0.9918303489685059,0.9874986410140991,974.2640056610107,0.9966176474761963
5,0.019229860976338387,0.9852825403213501,0.9913591146469116,0.9852825403213501,0.990330696105957,0.9870157241821289,963.5664563179016,0.9961729076167515

