epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.25933876633644104,0.5458373427391052,0.8449898958206177,0.5458373427391052,0.8596400618553162,0.6658666133880615,nan,950.8026609420776,0.9988229416928972
1,0.18796981871128082,0.7634255886077881,0.9564393758773804,0.7634255886077881,0.9447585940361023,0.8938710689544678,nan,941.5556316375732,0.9999741024235317

2,0.14107875525951385,0.9439236521720886,0.9813240766525269,0.9439236521720886,0.9698058366775513,0.966510534286499,nan,946.3782153129578,0.9999983771623884

3,0.11262326687574387,0.9781501293182373,0.9895101189613342,0.9781501293182373,0.9804477691650391,0.9794217348098755,nan,942.7269403934479,0.9999993959590366

4,0.09416548162698746,0.984363317489624,0.9926510453224182,0.98457270860672,0.9851821064949036,0.984363317489624,nan,950.3296835422516,0.9999999004364014

5,0.08127335458993912,0.9873836636543274,0.9940212368965149,0.9873836636543274,0.9877554178237915,0.9874500632286072,nan,937.9659013748169,0.9999999078587123
6,0.07167846709489822,0.9886163473129272,0.9950820207595825,0.9897509217262268,0.9902448654174805,0.9886163473129272,nan,948.5744605064392,0.9999999647739956
7,0.06434217840433121,0.9898536205291748,0.9955432415008545,0.9904952049255371,0.9916435480117798,0.9898536205291748,nan,950.786283493042,0.999999908076695
8,0.05840521678328514,0.9910796880722046,0.9963037967681885,0.992138147354126,0.9931100606918335,0.9910796880722046,nan,971.2353534698486,0.9999999927193778
9,0.05354413390159607,0.992239236831665,0.9968611001968384,0.9931329488754272,0.9939922094345093,0.992239236831665,nan,960.61123919487,0.9999987067086356
10,0.049485452473163605,0.9928098320960999,0.9971205592155457,0.9935537576675415,0.9948186874389648,0.9928098320960999,nan,963.54918384552,0.9999999512045724

11,0.04604192450642586,0.9932379722595215,0.9974234104156494,0.9939378499984741,0.9953571557998657,0.9932379722595215,nan,982.430383682251,0.9999999164908273
12,0.04309454560279846,0.9935562014579773,0.9974512457847595,0.9946504235267639,0.9957727193832397,0.9935562014579773,nan,987.8116006851196,0.9999998370797294
13,0.04054652154445648,0.9934487342834473,0.9978095293045044,0.9949463605880737,0.996107816696167,0.9934487342834473,nan,963.5157516002655,0.9999993951416015
14,0.038314949721097946,0.9941366314888,0.9976551532745361,0.9951958656311035,0.9962655305862427,0.9941366314888,nan,959.4159283638,0.9999994504111154
15,0.036309465765953064,0.994826078414917,0.9979555606842041,0.9959172010421753,0.9966040849685669,0.994826078414917,nan,983.2540166378021,0.9999987081691197
16,0.034561898559331894,0.9946874380111694,0.9980039596557617,0.9959287643432617,0.9966671466827393,0.9946874380111694,nan,972.0664598941803,0.9999992098454067
17,0.03297566622495651,0.9951630234718323,0.9982524514198303,0.9961680173873901,0.9969067573547363,0.9951630234718323,nan,960.5313603878021,0.9999983332497733
18,0.031545184552669525,0.9953823089599609,0.9982693791389465,0.9965623617172241,0.9972467422485352,0.9953823089599609,nan,986.280580997467,0.999997030443464
19,0.03024274855852127,0.9956404566764832,0.9983619451522827,0.996732234954834,0.9973739385604858,0.9956404566764832,nan,981.3717257976532,0.999996927141462
20,0.029058992862701416,0.996200680732727,0.9985445737838745,0.9966792464256287,0.9973175525665283,0.996200680732727,nan,991.5094428062439,0.9999969202096122

