,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons
max,0.5903655886650085,0.9424309134483337,0.5968219041824341,0.7987367510795593,0.6596620082855225,0.28945672512054443,0.12109773606061935,0.8045743107795715,0.8593229055404663
max_encoding,E5,E5,E5,E5,E5,E5,E5,E5,E5
min,0.003041266929358244,0.0030986026395112276,0.0031596228946000338,0.003132455050945282,0.0029810515698045492,0.002840615576133132,0.0029294274281710386,0.0030692473519593477,0.0030459517147392035
min_encoding,E1,E1,E1,E1,E1,E1,E3,E1,E1
