,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons
max,0.5807571411132812,0.8911375403404236,0.5742478370666504,0.6649937629699707,0.507664680480957,0.8297097086906433,0.9342238903045654,0.673147976398468,0.7533979415893555
max_encoding,E1,E5,E1,E5,E2,E1,E1,E5,E5
min,0.4192561209201813,0.10897272080183029,0.4257565438747406,0.33476367592811584,0.4924543797969818,0.17010945081710815,0.0655776709318161,0.32675057649612427,0.2465270757675171
min_encoding,E5,E1,E5,E1,E5,E5,E5,E1,E1
