,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons
max,0.4319515526294708,0.948523223400116,0.44606414437294006,0.7578058838844299,0.5248945355415344,0.17805907130241394,0.06751054525375366,0.8126582503318787,0.902953565120697
max_encoding,E8,E2,E1,E2,E2,E2,E2,E2,E2
min,0.41259899735450745,0.8893809914588928,0.41097044944763184,0.6549359560012817,0.4822399914264679,0.16034986078739166,0.05472636967897415,0.6683945655822754,0.7442878484725952
min_encoding,E7,E4,E2,E6,E0,E1,E3,E4,E4
