,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons
max,0.5006193518638611,0.5027774572372437,0.5006722211837769,0.5026311874389648,0.500724732875824,0.5002005100250244,0.5005685091018677,0.5024505853652954,0.5035955309867859
max_encoding,E8,E8,E6,E8,E7,E8,E7,E8,E8
min,0.49820172786712646,0.49800366163253784,0.4993284344673157,0.49062955379486084,0.49971452355384827,0.4961607754230499,0.4976744055747986,0.49607187509536743,0.4953038990497589
min_encoding,E6,E6,E4,E6,E0,E6,E6,E6,E6
