epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,elapsed,mean_valid
0,0.2182706743478775,0.49996232986450195,0.5009106397628784,0.49996232986450195,0.5021531581878662,0.5000441074371338,962.9868879318237,0.9993602461671829
1,0.40609097480773926,0.5,0.5,0.5,0.5,0.5,1006.9395122528076,0.9997988343266079
2,0.4686972498893738,0.5,0.5,0.5,0.5,0.5,959.0407519340515,0.9997988343266079
3,0.5,0.5,0.5,0.5,0.5,0.5,960.7112159729004,0.9997988343266079
4,0.5187819600105286,0.5,0.5,0.5,0.5,0.5,964.8180859088898,0.9997988343266079
5,0.5313027501106262,0.5,0.5,0.5,0.5,0.5,974.1498157978058,0.9997988343266079

