epoch,loss,epoch_elapsed
0,0.05507325008511543,nan
1,0.05502936616539955,896.3101155757904
2,0.05501173809170723,894.5185618400574
3,0.05500633642077446,893.2369699478149
4,0.05501670762896538,897.7740421295166
5,0.055007729679346085,894.8088533878326
6,0.05500144511461258,895.2477889060974
7,0.05500071868300438,899.116206407547
8,0.054999399930238724,899.2744407653809
9,0.0549992136657238,895.5900301933289
10,0.05500246211886406,897.470941066742


11,0.05499664694070816,nan
12,0.05499645322561264,883.6902754306793
13,0.05499960854649544,882.708913564682
14,0.05499714985489845,882.3486261367798
15,0.05500095337629318,882.4038662910461
16,0.054998643696308136,882.031307220459
17,0.055000051856040955,881.1342012882233
18,0.054999347776174545,882.80579829216
19,0.05499750003218651,884.4336309432983
20,0.05500101298093796,883.1744484901428

21,0.054998189210891724,883.5761647224426
