epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,elapsed,mean_valid
0,0.1430366337299347,0.5000899434089661,0.5515084266662598,0.5000946521759033,0.563839852809906,0.5000899434089661,998.8685896396637,0.9996707000187465
1,0.08705901354551315,0.8582091331481934,0.9593814611434937,0.8582091331481934,0.9632096290588379,0.8989318609237671,1002.2879722118378,0.9990244082968576

2,0.06096348538994789,0.9832085967063904,0.9918540716171265,0.9842424392700195,0.9908026456832886,0.9832085967063904,992.4496920108795,0.9990866701834542
3,0.04743500053882599,0.9878714680671692,0.9940098524093628,0.9878714680671692,0.9929680228233337,0.9886130094528198,1019.6602485179901,0.9991378663417271
4,0.15526044368743896,0.6535352468490601,0.6554271578788757,0.6535352468490601,0.6555318832397461,0.6550714373588562,970.100252866745,0.9993945944268363
5,0.20085711777210236,0.5,0.5,0.5,0.5,0.5,968.1020846366882,0.999955415725708

