epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_valid,epoch_elapsed
0,0.5100021362304688,0.4859865605831146,0.4994876980781555,0.4859865605831146,0.4946116507053375,0.5003591775894165,0.500950276851654,0.2971360683441162
1,0.44544747471809387,0.5,0.5,0.5,0.5,0.5,0.5131579041481018,0.31174564361572266

2,0.4077536165714264,0.5,0.5,0.5,0.5,0.5,0.6167763471603394,0.3698544502258301
3,0.37822458148002625,0.5,0.5,0.5,0.5201455950737,0.5,0.7381213307380676,0.4522380828857422
4,0.3533748984336853,0.5,0.5,0.5340909361839294,0.6173300743103027,0.5,0.8247441649436951,0.47689318656921387
5,0.3322320282459259,0.5,0.5,0.6098484992980957,0.7124029397964478,0.5416666865348816,0.850950300693512,0.44847750663757324
6,0.3140605390071869,0.5,0.5,0.7121212482452393,0.7667961120605469,0.609375,0.8706871271133423,0.46749162673950195
7,0.29824143648147583,0.5,0.5,0.7537878751754761,0.8099029064178467,0.6666666865348816,0.8760599493980408,0.4832899570465088
8,0.2843303084373474,0.5,0.5,0.810606062412262,0.8405096530914307,0.7291666865348816,0.878399133682251,0.4245412349700928
9,0.2719663977622986,0.5104166865348816,0.5104166865348816,0.8522727489471436,0.8580096960067749,0.7760416269302368,0.8929458856582642,0.3606395721435547

10,0.26086297631263733,0.53125,0.53125,0.8787878751754761,0.8780096769332886,0.8072916269302368,0.9013523459434509,0.2933781147003174

11,0.25080400705337524,0.5625,0.5625,0.9128787517547607,0.8842233419418335,0.8385416269302368,0.9198830127716064,0.31379270553588867

12,0.24162191152572632,0.5833333134651184,0.5833333134651184,0.9242424368858337,0.8891505002975464,0.8489583730697632,0.9388523101806641,0.29785919189453125

13,0.23318517208099365,0.59375,0.59375,0.9280303120613098,0.8941504955291748,0.8541666269302368,0.9451754093170166,0.29587483406066895

14,0.22538910806179047,0.6458333134651184,0.6458333134651184,0.9431818127632141,0.9022572636604309,0.8697916269302368,0.949597954750061,0.2814638614654541

15,0.21815015375614166,0.65625,0.65625,0.9469696879386902,0.9072572588920593,0.8854166269302368,0.9573099613189697,0.2980337142944336

16,0.21139998733997345,0.6666666865348816,0.6666666865348816,0.9507575631141663,0.9209709167480469,0.8958333730697632,0.9610379934310913,0.3070356845855713

17,0.20508281886577606,0.6979166865348816,0.6979166865348816,0.9545454978942871,0.9271844625473022,0.9166666269302368,0.9633772373199463,0.302781343460083

18,0.19915235042572021,0.6979166865348816,0.6979166865348816,0.9545454978942871,0.9271844625473022,0.9166666269302368,0.9657163619995117,0.30367255210876465
19,0.19357003271579742,0.7291666865348816,0.7291666865348816,0.9545454978942871,0.9327912330627441,0.9166666269302368,0.9739400744438171,0.29448723793029785

20,0.18830114603042603,0.7291666865348816,0.7291666865348816,0.9545454978942871,0.9327912330627441,0.9166666269302368,0.9772295355796814,0.29329371452331543
21,0.1833178550004959,0.7385587096214294,0.7385587096214294,0.9545454978942871,0.9352912902832031,0.9322916269302368,0.9772295355796814,0.2829775810241699
22,0.1785961091518402,0.7484631538391113,0.7484631538391113,0.9583333730697632,0.9415048360824585,0.9375,0.9781798124313354,0.2903904914855957

23,0.17411424219608307,0.7484631538391113,0.7484631538391113,0.9621212482452393,0.9452184438705444,0.9427083730697632,0.9831140041351318,0.31948065757751465
24,0.16985341906547546,0.7484631538391113,0.7484631538391113,0.9621212482452393,0.9483252763748169,0.9479166269302368,0.984758734703064,0.3089945316314697
25,0.1657971441745758,0.7479507923126221,0.7479507923126221,0.9621212482452393,0.9489320516586304,0.953125,0.988048255443573,0.31333136558532715

26,0.16193033754825592,0.8000341653823853,0.8000341653823853,0.9659091234207153,0.9501456022262573,0.9635416269302368,0.9913377165794373,0.29487085342407227

27,0.15823957324028015,0.8104507923126221,0.8104507923126221,0.9696969985961914,0.9526456594467163,0.96875,0.9913377165794373,0.291184663772583

28,0.15471264719963074,0.8104507923126221,0.8104507923126221,0.9734848737716675,0.9576456546783447,0.96875,0.9929824471473694,0.2903404235839844
29,0.1513386070728302,0.8104507923126221,0.8104507923126221,0.9772727489471436,0.9619660377502441,0.984375,0.9946272373199463,0.2924067974090576
30,0.1481071263551712,0.8307718634605408,0.8307718634605408,0.9772727489471436,0.9644660353660583,0.984375,0.9946272373199463,0.30680060386657715

