epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.25775858759880066,0.5490384697914124,0.8543118834495544,0.5490384697914124,0.8750942945480347,0.6436692476272583,nan,902.4486582279205,0.9991368266732352
1,0.20025986433029175,0.7046517729759216,0.9438802003860474,0.7046517729759216,0.9385076761245728,0.8363717794418335,nan,900.3025255203247,0.9999835131617955

2,0.15065574645996094,0.9500921964645386,0.9780476093292236,0.956112265586853,0.9681202173233032,0.9500921964645386,nan,923.5643355846405,0.9999983739689419

3,0.12085939943790436,0.9698007702827454,0.9861536026000977,0.9816968441009521,0.9786938428878784,0.9698007702827454,nan,903.4362547397614,0.9999980155399868
4,0.10151996463537216,0.9752503633499146,0.9901849627494812,0.9861360788345337,0.984399676322937,0.9752503633499146,nan,900.5551521778107,0.9999990217808314

5,0.08795389533042908,0.9791334867477417,0.9920175075531006,0.9888188242912292,0.987433671951294,0.9791334867477417,nan,899.46226978302,0.999999298967634
6,0.07785524427890778,0.9814549088478088,0.9932165145874023,0.9901759624481201,0.9894570112228394,0.9814549088478088,nan,912.3627326488495,0.9999997812434606
7,0.07001835852861404,0.9835443496704102,0.9941383004188538,0.9913075566291809,0.9909968376159668,0.9835443496704102,nan,899.1071517467499,0.9999998998696463
8,0.0638081356883049,0.9843176603317261,0.9947025775909424,0.9923829436302185,0.9918208122253418,0.9843176603317261,nan,899.939425945282,0.9999999026053292
9,0.0586821623146534,0.9859896302223206,0.9954144954681396,0.9927670955657959,0.9930191040039062,0.9859896302223206,nan,899.94207239151,0.9999998703111921
10,0.05443904176354408,0.9862421154975891,0.9954978227615356,0.9934151768684387,0.9932234883308411,0.9862421154975891,nan,912.5548543930054,0.9999999696023124

11,0.050819750875234604,0.9876786470413208,0.9959899187088013,0.9938196539878845,0.9939213395118713,0.9876786470413208,nan,898.34361577034,0.9999994224984305
12,0.047707077115774155,0.9886347055435181,0.9964128136634827,0.9941097497940063,0.994559645652771,0.9886347055435181,nan,900.7657253742218,0.9999996665736607
13,0.0449698232114315,0.9889955520629883,0.9966745972633362,0.9944570660591125,0.995065450668335,0.9889955520629883,nan,900.4296128749847,0.9999996352168492
14,0.042610879987478256,0.989241361618042,0.9965606927871704,0.994888424873352,0.9948420524597168,0.989241361618042,nan,913.0077846050262,0.9999998698861259
15,0.04053846746683121,0.9896793365478516,0.9967387914657593,0.9947757720947266,0.9953598976135254,0.9896793365478516,nan,898.3934605121613,0.9999986369977678
16,0.03865335136651993,0.9906261563301086,0.997085690498352,0.9953075051307678,0.9957058429718018,0.9906261563301086,nan,898.365106344223,0.9999989729636056
17,0.036996450275182724,0.990564227104187,0.9971345067024231,0.9952747821807861,0.995600700378418,0.990564227104187,nan,905.7250092029572,0.999998838936942
18,0.0354892797768116,0.9910410642623901,0.9971954226493835,0.9952213168144226,0.9958171844482422,0.9910410642623901,nan,917.2718830108643,0.9999986948285784
19,0.0341157428920269,0.9913796782493591,0.9974864721298218,0.9955892562866211,0.9959547519683838,0.9913796782493591,nan,903.6149170398712,0.9999987749154227
20,0.03286636620759964,0.9914869666099548,0.9974855184555054,0.9953550100326538,0.996062159538269,0.9914869666099548,nan,904.8033816814423,0.999998876222883

