epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,elapsed,mean_valid
0,0.1804024577140808,0.5000077486038208,0.5010245442390442,0.5000077486038208,0.500278115272522,0.500016450881958,951.1946678161621,0.056457555227066455
1,0.20325815677642822,0.5,0.5,0.5,0.5,0.5,963.0957946777344,0.0
2,0.21087650954723358,0.5,0.5,0.5,0.5,0.5,955.5290472507477,0.0
3,0.21468554437160492,0.5,0.5,0.5,0.5,0.5,957.3053412437439,0.0
4,0.21697190403938293,0.5,0.5,0.5,0.5,0.5,957.7417411804199,0.0
5,0.2184961438179016,0.5,0.5,0.5,0.5,0.5,968.1052150726318,0.0

