epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.4548960030078888,0.4995306730270386,0.4999491274356842,0.5000219941139221,0.4995306730270386,0.49997109174728394,nan,957.9036762714386,0.9992287810516357
1,0.9917677640914917,0.4992150664329529,0.4998875558376312,0.4999953806400299,0.49921539425849915,0.4992150664329529,nan,959.450492143631,0.998422152922494
2,1.3232059478759766,0.5,0.5,0.5,0.5,0.5,nan,935.7115416526794,0.9982374906485422
3,1.4889254570007324,0.5,0.5,0.5,0.5,0.5,nan,923.9725768566132,0.9982374906485422
4,1.5883582830429077,0.5,0.5,0.5,0.5,0.5,nan,925.5008978843689,0.9982374906485422
5,1.6546467542648315,0.5,0.5,0.5,0.5,0.5,nan,931.5678653717041,0.9982374906485422
6,1.701995611190796,0.5,0.5,0.5,0.5,0.5,nan,944.6877098083496,0.9982374906485422
7,1.7375059127807617,0.5,0.5,0.5,0.5,0.5,nan,931.6130604743958,0.9982374906485422
8,1.765126347541809,0.5,0.5,0.5,0.5,0.5,nan,930.314882516861,0.9982374906485422
9,1.7872226238250732,0.5,0.5,0.5,0.5,0.5,nan,942.2127890586853,0.9982374906485422
10,1.805301308631897,0.5,0.5,0.5,0.5,0.5,nan,930.6267309188843,0.9982374906485422

11,1.8203669786453247,0.5,0.5,0.5,0.5,0.5,nan,931.5165548324585,0.9982374906485422
12,1.8331148624420166,0.5,0.5,0.5,0.5,0.5,nan,930.9942576885223,0.9982374906485422
13,1.8440438508987427,0.5,0.5,0.5,0.5,0.5,nan,942.7453007698059,0.9982374906485422
14,1.853514552116394,0.5,0.5,0.5,0.5,0.5,nan,930.9059429168701,0.9982374906485422
15,1.861801266670227,0.5,0.5,0.5,0.5,0.5,nan,937.7984805107117,0.9982374906485422
16,1.8691132068634033,0.5,0.5,0.5,0.5,0.5,nan,950.798990726471,0.9982374906485422
17,1.8756126165390015,0.5,0.5,0.5,0.5,0.5,nan,944.2121419906616,0.9982374906485422
18,1.8814280033111572,0.5,0.5,0.5,0.5,0.5,nan,939.5886504650116,0.9982374906485422
19,1.8866617679595947,0.5,0.5,0.5,0.5,0.5,nan,948.3019125461578,0.9982374906485422
20,1.8913971185684204,0.5,0.5,0.5,0.5,0.5,nan,936.6081781387329,0.9982374906485422

