epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.2772581875324249,0.577168881893158,0.8010781407356262,0.581648588180542,0.8867661952972412,0.577168881893158,nan,947.1574831008911,0.999751943699973
1,0.20940355956554413,0.7837291955947876,0.9285935163497925,0.8267247080802917,0.9403722286224365,0.7837291955947876,nan,932.2340476512909,0.9999158753967285

2,0.16575756669044495,0.9062563180923462,0.9610897302627563,0.9420166015625,0.9676302671432495,0.9062563180923462,nan,934.8484034538269,0.9997913967786517

3,0.1384328454732895,0.9387071132659912,0.9719380140304565,0.9640522003173828,0.9769941568374634,0.9387071132659912,nan,969.322351694107,0.9997909233420236
4,0.11971018463373184,0.9519439935684204,0.977591872215271,0.9732620716094971,0.9816773533821106,0.9519439935684204,nan,936.4839963912964,0.9998420307486398

5,0.10608738660812378,0.9586524963378906,0.9819010496139526,0.9789724349975586,0.9843611717224121,0.9586524963378906,nan,936.2285058498383,0.9998345649610247

