epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.21116432547569275,0.6008809804916382,0.8774407505989075,0.6008809804916382,0.8838486075401306,0.7397194504737854,nan,921.9864513874054,0.9985634431893485
1,0.12305014580488205,0.9549332857131958,0.9888182282447815,0.9549332857131958,0.9838778376579285,0.972659707069397,nan,961.8351786136627,0.999997265221732

2,0.08694253116846085,0.9870357513427734,0.9946341514587402,0.9887181520462036,0.9938825368881226,0.9870357513427734,nan,928.219432592392,0.9999977513558524
3,0.0679338350892067,0.9907675981521606,0.9959195852279663,0.9919408559799194,0.99550461769104,0.9907675981521606,nan,961.7040810585022,0.9999993400355748

4,0.05611037835478783,0.9932060241699219,0.9966210722923279,0.9935649633407593,0.9963571429252625,0.9932060241699219,nan,924.6909170150757,0.9999997298976353
5,0.04810414835810661,0.9942201972007751,0.9971449375152588,0.9942327737808228,0.9968814253807068,0.9942201972007751,nan,925.4636747837067,0.9999996129063198
6,0.04221200570464134,0.9948480129241943,0.9975069761276245,0.9948480129241943,0.9972081184387207,0.9952190518379211,nan,944.0376398563385,0.9999997794778006
7,0.0377773642539978,0.9954501390457153,0.9976502060890198,0.9954501390457153,0.9973376393318176,0.9955270290374756,nan,964.3350710868835,0.9999996266937256
8,0.03431693837046623,0.9955445528030396,0.9975414276123047,0.9955445528030396,0.9975058436393738,0.9956483840942383,nan,952.3378000259399,0.9999987817273821
9,0.03145545348525047,0.9958889484405518,0.9979251623153687,0.9958889484405518,0.997754693031311,0.9963814616203308,nan,953.0167620182037,0.999999865221296
10,0.029062561690807343,0.9963324069976807,0.9980605840682983,0.9963324069976807,0.9979313611984253,0.996619701385498,nan,955.6939635276794,0.9999995611572265

11,0.02708575874567032,0.996310830116272,0.9981700778007507,0.996310830116272,0.9979856014251709,0.9964234828948975,nan,966.0407197475433,0.9999999411555699
12,0.025412460789084435,0.9961286783218384,0.9981977939605713,0.9961286783218384,0.9980291724205017,0.9965262413024902,nan,956.5821661949158,0.9999997866276332
13,0.023976918309926987,0.9960627555847168,0.9981362223625183,0.9960627555847168,0.9980646967887878,0.9965633153915405,nan,969.8629627227783,0.9999988602338519
14,0.02270566299557686,0.9963549375534058,0.9982990026473999,0.9963549375534058,0.9981287717819214,0.9969465732574463,nan,957.1256334781647,0.9999995836421421
15,0.021602541208267212,0.9966335296630859,0.9984591007232666,0.9966710805892944,0.9983634948730469,0.9966335296630859,nan,969.1217296123505,0.9999990985543388
16,0.02063010260462761,0.9962003231048584,0.9983476996421814,0.9962003231048584,0.9981476068496704,0.9966316819190979,nan,956.9389898777008,0.9999975155421665
17,0.019750462844967842,0.9966574311256409,0.9985541701316833,0.9966574311256409,0.9983835220336914,0.996941089630127,nan,957.5193839073181,0.9999985272652763
18,0.01892642304301262,0.9970861077308655,0.9986602663993835,0.9970861077308655,0.9985212087631226,0.997362494468689,nan,956.813679933548,0.9999988254329136
19,0.018233150243759155,0.9963266253471375,0.9984036684036255,0.9963266253471375,0.9982619285583496,0.9970493316650391,nan,968.5820479393005,0.9999950800432478
20,0.017583180218935013,0.9969229698181152,0.9986200332641602,0.9969229698181152,0.9983013868331909,0.9975926280021667,nan,957.4212200641632,0.9999991453988212

