epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.24636994302272797,0.5600969195365906,0.866688072681427,0.5600969195365906,0.8853956460952759,0.6515987515449524,nan,903.3877689838409,0.9985366879490444
1,0.17101959884166718,0.8484535217285156,0.9612016677856445,0.8484535217285156,0.9506109952926636,0.9060592651367188,nan,942.5851244926453,0.9999652498844692

2,0.12566134333610535,0.9664831161499023,0.9845881462097168,0.9779309034347534,0.9763624668121338,0.9664831161499023,nan,902.7419891357422,0.9999962240709577
3,0.10012339055538177,0.976532518863678,0.9903345704078674,0.9863106608390808,0.9847385883331299,0.976532518863678,nan,903.9853689670563,0.9999996551622663
4,0.08376143127679825,0.9816713333129883,0.9926139116287231,0.9887828230857849,0.9887619614601135,0.9816713333129883,nan,900.3719327449799,0.9999998685237339

5,0.07230684161186218,0.9849550127983093,0.99408358335495,0.9906847476959229,0.9909584522247314,0.9849550127983093,nan,912.8040733337402,0.9999999703216552

6,0.0638103038072586,0.987587034702301,0.9947801828384399,0.9919548630714417,0.992398738861084,0.987587034702301,nan,901.0365650653839,0.9999999739183698
7,0.05730682238936424,0.9884519577026367,0.995460569858551,0.992149293422699,0.9933346509933472,0.9884519577026367,nan,900.9600417613983,0.9999999502781459
8,0.05205950513482094,0.9899601936340332,0.9959597587585449,0.9932523965835571,0.9940975904464722,0.9899601936340332,nan,903.6740572452545,0.9999999943215506
9,0.04782215133309364,0.9903459548950195,0.9963600635528564,0.993693470954895,0.9947603940963745,0.9903459548950195,nan,915.9282455444336,0.9999999835205078
10,0.044244296848773956,0.9920096397399902,0.9966897368431091,0.9943568706512451,0.995313823223114,0.9920096397399902,nan,908.3573353290558,0.9999999658421108

11,0.041232507675886154,0.9922313690185547,0.9970661997795105,0.9948573112487793,0.9956490993499756,0.9922313690185547,nan,915.3202707767487,0.9999994943128313
12,0.03864500671625137,0.9926403760910034,0.9972254037857056,0.995368242263794,0.9958904981613159,0.9926403760910034,nan,895.9606621265411,0.9999998958478655
13,0.03639806807041168,0.9931210279464722,0.9974707365036011,0.9949864149093628,0.9962509870529175,0.9931210279464722,nan,911.2961263656616,0.9999999434007917
14,0.03445982187986374,0.9930120706558228,0.9974599480628967,0.9952449202537537,0.9963264465332031,0.9930120706558228,nan,897.0006365776062,0.9999999833461216
15,0.03269930183887482,0.9935500621795654,0.997870147228241,0.9961591958999634,0.9966720342636108,0.9935500621795654,nan,899.035567522049,0.9999996712057931
16,0.03114420920610428,0.9945393800735474,0.9979673624038696,0.9959114193916321,0.9970302581787109,0.9945393800735474,nan,898.9910705089569,0.9999999343218122
17,0.02975349873304367,0.9943805932998657,0.9979434013366699,0.9962561130523682,0.9968338012695312,0.9943805932998657,nan,909.920083284378,0.9999999040658133
18,0.028520707041025162,0.9943973422050476,0.997979998588562,0.9962748289108276,0.9971476793289185,0.9943973422050476,nan,898.4723346233368,0.9999993674251011
19,0.02737635374069214,0.9948808550834656,0.998113751411438,0.9962723255157471,0.9971243739128113,0.9948808550834656,nan,899.4898080825806,0.9999999509974888
20,0.026351314038038254,0.9946056604385376,0.9982438683509827,0.996786892414093,0.9973973035812378,0.9946056604385376,nan,901.2896637916565,0.999999535446167

