,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons
max,0.5902195572853088,0.9422962069511414,0.5967347025871277,0.7987353205680847,0.6596773862838745,0.2894033193588257,0.12107352912425995,0.8045694231987,0.8592639565467834
max_encoding,E15,E15,E15,E15,E15,E15,E15,E15,E15
min,2.1049752831459045e-05,9.884842256724369e-06,0.0,1.3247050446807407e-05,1.790526403055992e-05,5.2107756346231326e-05,0.0,0.0,0.0
min_encoding,E6,E6,E6,E6,E6,E6,E6,E6,E6
