,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons
max,0.5022441376033928,0.5310406217246024,0.5054256839452758,0.5281086088904823,0.5033007957584434,0.5084703627777545,0.5125103854749951,0.5304079448536445,0.5428636796894705
max_encoding,E0,E9,E13,E9,E9,E0,E9,E9,E9
min,0.4974980110170989,0.45466877717677745,0.4954697673267807,0.4546076826858208,0.490883131830836,0.4888994123266192,0.483766631800282,0.45691338858327396,0.44169854359078403
min_encoding,E15,E15,E3,E15,E13,E14,E15,E15,E15
