,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons
max,1.0,1.0,0.999992311000824,1.0,1.0,1.0,0.9999952912330627,0.999986469745636,0.9999820590019226
max_encoding,E6,E6,E6,E6,E6,E6,E6,E6,E6
min,0.0017761989729478955,0.0020470828749239445,0.0017965451115742326,0.0016363587928935885,0.0018425809685140848,0.0017836950719356537,0.0017913037445396185,0.0019063070649281144,0.0018664082745090127
min_encoding,E15,E15,E15,E15,E15,E15,E15,E15,E15
