,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons
max,0.9981370568275452,0.9982157945632935,0.9981659054756165,0.9980990290641785,0.9982184171676636,0.9980459213256836,0.9978793263435364,0.9982328414916992,0.9982050061225891
max_encoding,E15,E15,E15,E15,E15,E15,E15,E15,E15
min,1.0524986464588437e-05,4.942445229971781e-06,0.0,6.623569333896739e-06,8.952712050813716e-06,2.605455847515259e-05,0.0,0.0,0.0
min_encoding,E6,E6,E6,E6,E6,E6,E6,E6,E6
