epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.2543759047985077,0.5499249696731567,0.8608531951904297,0.5499249696731567,0.8864176273345947,0.6367459893226624,nan,922.3162505626678,0.9993918039267403
1,0.18970976769924164,0.7834101915359497,0.949954628944397,0.7834101915359497,0.9425346851348877,0.8778294920921326,nan,945.8690047264099,0.9999833551352365
2,0.15055446326732635,0.8871504664421082,0.9746265411376953,0.8871504664421082,0.9636475443840027,0.9377466440200806,nan,943.4810848236084,0.9999986463819232
3,0.12463206797838211,0.9426826238632202,0.9832737445831299,0.9426826238632202,0.973697304725647,0.9588567614555359,nan,951.2458226680756,0.9999994455610003
4,0.10549155622720718,0.972414493560791,0.988294243812561,0.9805375337600708,0.9818757772445679,0.972414493560791,nan,957.4981162548065,0.9999993521009173
5,0.09170002490282059,0.9776067137718201,0.9907662868499756,0.9868555068969727,0.9858384132385254,0.9776067137718201,nan,959.6925940513611,0.9999997224535261
6,0.08132683485746384,0.9801703691482544,0.9922045469284058,0.9894275665283203,0.9882102608680725,0.9801703691482544,nan,955.0148055553436,0.9999996910313198
7,0.07324708253145218,0.9824376106262207,0.993312418460846,0.9904786348342896,0.9900355339050293,0.9824376106262207,nan,960.5772788524628,0.9999978497750418
8,0.06679181009531021,0.9831029772758484,0.9940032362937927,0.9917122721672058,0.9911751747131348,0.9831029772758484,nan,966.5750765800476,0.9999999579620361
9,0.06148499250411987,0.9849897623062134,0.9947702884674072,0.992523193359375,0.9919794201850891,0.9849897623062134,nan,977.0983164310455,0.9999999734170096
10,0.05706427991390228,0.9865130186080933,0.9951684474945068,0.9927497506141663,0.9926504492759705,0.9865130186080933,nan,960.9910607337952,0.9999999922289167
11,0.053292565047740936,0.9868060350418091,0.9958301186561584,0.9929847717285156,0.9932382106781006,0.9868060350418091,nan,962.3483955860138,0.9999992978559221
12,0.050056833773851395,0.987761914730072,0.9959918260574341,0.9936624765396118,0.9935641288757324,0.987761914730072,nan,955.8305151462555,0.99999968636649
13,0.047251567244529724,0.9884668588638306,0.9961622953414917,0.9940420389175415,0.993924617767334,0.9884668588638306,nan,965.3279871940613,0.999999374029977
14,0.044765107333660126,0.9889692068099976,0.9964789152145386,0.9946227073669434,0.9945446252822876,0.9889692068099976,nan,951.2168509960175,0.9999997856031145
15,0.042580943554639816,0.9892799854278564,0.9965273141860962,0.9946315288543701,0.9945734739303589,0.9892799854278564,nan,944.0433719158173,0.9999983007158552
16,0.0406067930161953,0.9899508953094482,0.9968826770782471,0.9950940608978271,0.9950746893882751,0.9899508953094482,nan,936.801477432251,0.9999983996037074
17,0.03884575143456459,0.9905136823654175,0.9969160556793213,0.9951850771903992,0.9951993227005005,0.9905136823654175,nan,949.4969370365143,0.9999995872170585
18,0.03728471323847771,0.9900894165039062,0.9969791173934937,0.9952887296676636,0.995302140712738,0.9900894165039062,nan,929.9967873096466,0.9999994652012416
19,0.0358358733355999,0.9907501935958862,0.9972212314605713,0.9955263137817383,0.9955722689628601,0.9907501935958862,nan,928.6492800712585,0.9999997000122071
20,0.0345185212790966,0.991004467010498,0.9972511529922485,0.995794415473938,0.9956589937210083,0.991004467010498,nan,930.5476520061493,0.9999995856584821

