epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,elapsed,mean_valid
0,0.05232951045036316,0.7830116748809814,0.900295615196228,0.7830116748809814,0.9184372425079346,0.8106486797332764,983.2193484306335,0.1551226553467342
1,0.02999289520084858,0.9852871894836426,0.992287278175354,0.9852871894836426,0.9911395311355591,0.987364649772644,978.4995040893555,0.16925981910773685

2,0.02214806340634823,0.9879965782165527,0.9940887689590454,0.9879965782165527,0.9935212731361389,0.9897536635398865,974.7482008934021,0.17336843863146645
3,0.055629946291446686,0.9294676780700684,0.9371578693389893,0.9294676780700684,0.936682939529419,0.9325551390647888,988.0722501277924,0.26116019987258793
4,0.31093284487724304,0.5,0.5,0.5,0.5,0.5,972.7333290576935,1.0
5,0.4811357259750366,0.5,0.5,0.5,0.5,0.5,973.4099380970001,1.0

