epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.30929046869277954,0.5236865878105164,0.7851980924606323,0.5236865878105164,0.8084074258804321,0.5480032563209534,nan,977.5022397041321,0.9988812402561733
1,0.22910401225090027,0.6708679795265198,0.944371223449707,0.6708679795265198,0.9372699856758118,0.8564189076423645,nan,941.6012990474701,0.999995126953125

2,0.17456403374671936,0.9039791226387024,0.9756107926368713,0.9039791226387024,0.9624311923980713,0.9515542984008789,nan,952.2538614273071,0.9999999311065674

3,0.13882111012935638,0.9730291962623596,0.9873896837234497,0.9730291962623596,0.9779117703437805,0.9754127264022827,nan,935.3186860084534,0.9999999182237898

4,0.11535879224538803,0.9824461340904236,0.9919118285179138,0.9835155606269836,0.9852716326713562,0.9824461340904236,nan,942.9108300209045,0.9999999755968366

5,0.09894760698080063,0.9861176013946533,0.9936343431472778,0.9872594475746155,0.9891138076782227,0.9861176013946533,nan,930.8291833400726,0.9999999880327497
6,0.08670863509178162,0.9890389442443848,0.9950587749481201,0.9902276992797852,0.9918868541717529,0.9890389442443848,nan,948.4102401733398,0.9999999961526054
7,0.07727266103029251,0.9903759956359863,0.9958581924438477,0.9916945695877075,0.9935020208358765,0.9903759956359863,nan,936.1261546611786,0.999999985068185
8,0.06974159181118011,0.9917693138122559,0.9965609312057495,0.9931899309158325,0.994688868522644,0.9917693138122559,nan,935.9239127635956,0.9999999771227155
9,0.06363756954669952,0.9927704334259033,0.9968504905700684,0.9935857057571411,0.9953569173812866,0.9927704334259033,nan,937.0747406482697,0.9999999640219552
10,0.05855510011315346,0.9930055141448975,0.9973328113555908,0.9946455359458923,0.9961004853248596,0.9930055141448975,nan,988.5330770015717,0.9999999603925432

11,0.05427470803260803,0.993939995765686,0.9976068735122681,0.9950374364852905,0.9964592456817627,0.993939995765686,nan,979.8535377979279,0.9999999516187396
12,0.05058501288294792,0.9946131706237793,0.998022198677063,0.9957602024078369,0.9969688653945923,0.9946131706237793,nan,939.07239985466,0.9999999880327497
13,0.04743456467986107,0.9949837327003479,0.9979214072227478,0.9954642057418823,0.9970426559448242,0.9949837327003479,nan,935.4291591644287,0.9999999815041678
14,0.04462156444787979,0.9954736232757568,0.9983070492744446,0.9965845346450806,0.9974406957626343,0.9954736232757568,nan,946.4075446128845,0.9999999950953893
15,0.042178813368082047,0.9955955743789673,0.9983164668083191,0.9963953495025635,0.997532844543457,0.9955955743789673,nan,930.1118304729462,0.9999999769374303
16,0.04001588001847267,0.9958153367042542,0.9983375072479248,0.9964439868927002,0.9977367520332336,0.9958153367042542,nan,931.1077702045441,0.9999999258858817
17,0.03806144744157791,0.9963850975036621,0.9985014200210571,0.9966185092926025,0.9979168176651001,0.9963850975036621,nan,930.3707873821259,0.9999999868120466
18,0.03632264584302902,0.9961490631103516,0.9984310865402222,0.9963628053665161,0.9976864457130432,0.9961490631103516,nan,935.7805621623993,0.9999994517190116
19,0.03474298119544983,0.9964348673820496,0.9985682964324951,0.9970169067382812,0.9979262948036194,0.9964348673820496,nan,920.7419402599335,0.9999999998474121

20,0.03330569341778755,0.9964572787284851,0.9985592365264893,0.9969391822814941,0.9981597661972046,0.9964572787284851,nan,921.3271007537842,0.9999999718039376

