,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons
max,61.6216959229453,261.12095459202595,62.400152318460954,104.50641594283024,71.07775313756301,37.22389525121176,26.963894827121234,106.70864244123773,135.26848965051113
max_encoding,E0,E0,E0,E0,E0,E0,E0,E0,E0
min,1.3349662548419725,4.854828844662035,1.3523216774155966,2.0527506644937326,1.4904516127560135,1.1181534300361249,1.3497093480360536,2.0939630264625375,2.5881519386404936
min_encoding,E1,E1,E1,E4,E1,E3,E3,E1,E1
