,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons
max,0.5,0.5176568561253638,0.5,0.5076716637113032,0.5028482960776522,0.502623452920735,0.5070779935015421,0.511978694690541,0.5178353413941745
max_encoding,E0,E7,E0,E7,E7,E7,E8,E7,E7
min,0.49879514088274596,0.5,0.4964941101762134,0.4997319419351563,0.49922709994090314,0.5,0.5,0.5,0.5
min_encoding,E1,E0,E7,E3,E1,E0,E0,E0,E0
