epoch,loss,epoch_elapsed
0,0.05509853735566139,nan
1,0.055078666657209396,885.0479803085327
2,0.05506759509444237,883.6526882648468
3,0.05506150797009468,nan
4,0.055050622671842575,885.5684399604797
5,0.055043093860149384,884.7504954338074
6,0.05504539981484413,883.8650023937225
7,0.055040083825588226,881.8648643493652
8,0.05503888055682182,887.4948740005493
9,0.05503805726766586,883.7995393276215
10,0.05503862723708153,885.70663022995
11,0.05503855645656586,885.7681097984314
12,0.05503898113965988,887.9040021896362
13,0.055038049817085266,886.0729959011078
14,0.05503774434328079,881.7487030029297
15,0.05503804236650467,882.2980332374573
16,0.05503629148006439,882.6603662967682
17,0.05504017323255539,882.6036531925201
18,0.05503637343645096,882.6693098545074
19,0.05503688380122185,882.5131042003632
20,0.05503936856985092,881.3628392219543

21,0.05503502115607262,882.7277569770813
22,0.055038027465343475,885.055682182312
23,0.055037982761859894,885.3103976249695
24,0.0550396628677845,881.9656121730804
25,0.05503804236650467,881.3371105194092
26,0.055037692189216614,881.4486639499664
27,0.055038273334503174,875.6036803722382
28,0.05503642186522484,869.817578792572
29,0.055037371814250946,870.0587387084961
30,0.05503584071993828,871.5699129104614

31,0.05503617227077484,869.8860976696014
32,0.05503666028380394,874.2885398864746
33,0.05503563955426216,869.9938852787018
34,0.05503714457154274,869.1710383892059
35,0.055036768317222595,869.4780242443085
36,0.05503828451037407,868.5479202270508
37,0.05503687262535095,870.7307312488556
38,0.05503472313284874,872.839640378952
39,0.05503762140870094,869.5515854358673
40,0.05503695085644722,869.4849393367767

41,0.05503852665424347,869.2681875228882
42,0.05504046007990837,869.2397575378418
43,0.055036354809999466,872.4287655353546
44,0.05503695830702782,870.1077997684479
45,0.05503707751631737,874.4231135845184
46,0.05503728240728378,869.9270823001862
47,0.05503619834780693,871.1070578098297
48,0.055039212107658386,869.5820853710175
49,0.055036306381225586,875.0393917560577
50,0.055037252604961395,870.8020017147064

51,0.055037010461091995,868.6677460670471
52,0.055037930607795715,870.56569647789
53,0.055036939680576324,873.143336057663
54,0.055047884583473206,871.7954869270325
55,0.05503549799323082,871.0203146934509
56,0.055038388818502426,869.5875952243805
57,0.05503713712096214,875.0118927955627
58,0.0550372339785099,869.8641276359558
59,0.055036600679159164,869.0352790355682
60,0.0550365224480629,878.3659219741821

61,0.05504151061177254,871.2694537639618
62,0.05504075810313225,871.215381860733
63,0.05503739044070244,872.2960884571075
64,0.05503654479980469,869.0621013641357
65,0.055035438388586044,869.8466093540192
66,0.05503708869218826,873.4207339286804
67,0.05503663793206215,874.1901409626007
68,0.05503639206290245,871.2266635894775
69,0.05503632873296738,869.7001583576202
70,0.055037181824445724,875.3060598373413

71,0.05503615364432335,877.4980335235596
72,0.05503661558032036,872.8596749305725
73,0.05503665283322334,874.1201295852661
74,0.0550379604101181,875.9250099658966
75,0.055036693811416626,870.9824426174164
76,0.05503717064857483,870.8462452888489
77,0.05503908172249794,869.1775770187378
78,0.055036671459674835,871.5156395435333
79,0.05503668636083603,868.4241490364075
80,0.05503445491194725,868.7728230953217

81,0.05503781884908676,872.8000555038452
82,0.05506156384944916,876.5050284862518
83,0.055072348564863205,869.3874800205231
84,0.05507035180926323,878.2515394687653
85,0.05507288873195648,876.6966540813446
86,0.05507180467247963,875.3585510253906
87,0.055071063339710236,875.8733456134796
88,0.055072374641895294,871.1046321392059
89,0.055072568356990814,872.7532873153687
90,0.05507228150963783,873.5064172744751

91,0.05506982281804085,nan
92,0.05506986379623413,1550.7693781852722
93,0.055071476846933365,871.5536935329437
94,0.055072564631700516,1069.3828291893005
95,0.05507180839776993,3164.8261992931366
96,0.055071957409381866,945.668771982193
97,0.05507129058241844,883.599871635437
98,0.05507206544280052,880.388126373291
99,0.05507199466228485,874.7839889526367
