epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,elapsed,mean_valid
0,0.23796577751636505,0.49871766567230225,0.500063419342041,0.49998003244400024,0.5001249313354492,0.49871766567230225,973.0458872318268,0.061884324974379186
1,0.3823593854904175,0.5,0.5,0.5,0.5,0.5,979.7095630168915,0.0
2,0.4304894208908081,0.5,0.5,0.5,0.5,0.5,966.8492369651794,0.0
3,0.4545553922653198,0.5,0.5,0.5,0.5,0.5,967.8318183422089,0.0
4,0.4689944088459015,0.5,0.5,0.5,0.5,0.5,967.4525382518768,0.0
5,0.4786204397678375,0.5,0.5,0.5,0.5,0.5,979.7738618850708,0.0

