epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.17895303666591644,0.676568329334259,0.8990780711174011,0.676568329334259,0.9026570916175842,0.783267080783844,nan,946.7453541755676,0.9989886360168457
1,0.10122993588447571,0.9793851375579834,0.9911452531814575,0.9793851375579834,0.988825798034668,0.9795975685119629,nan,946.4534323215485,0.9999882715170724

2,0.0718495175242424,0.9898838996887207,0.9950717687606812,0.9901453256607056,0.9940241575241089,0.9898838996887207,nan,958.4820504188538,0.9999961785779681

3,0.05638805404305458,0.9924992322921753,0.9962556958198547,0.9926232099533081,0.9955716133117676,0.9924992322921753,nan,944.9172878265381,0.9999984751020159
4,0.046846337616443634,0.993799090385437,0.9967093467712402,0.9938778877258301,0.9960794448852539,0.993799090385437,nan,946.3503515720367,0.9999996442304339
5,0.040316179394721985,0.9942692518234253,0.9970345497131348,0.9942692518234253,0.9964849352836609,0.9947146773338318,nan,942.8444974422455,0.999998307876587
6,0.03550613671541214,0.9948387145996094,0.9975019693374634,0.9948387145996094,0.9971053600311279,0.9950252771377563,nan,953.4385826587677,0.9999984192766462
7,0.03187615051865578,0.9952290058135986,0.997658371925354,0.9952290058135986,0.9971623420715332,0.9956361651420593,nan,941.6793832778931,0.9999993657030378
8,0.029036840423941612,0.9956010580062866,0.9978805780410767,0.9957840442657471,0.9973793029785156,0.9956010580062866,nan,941.8585698604584,0.9999985503496442
9,0.026712382212281227,0.9957830905914307,0.9980709552764893,0.9957830905914307,0.9976217746734619,0.9963119029998779,nan,942.3588871955872,0.999997284109933
10,0.02483709156513214,0.9957311153411865,0.9979015588760376,0.9957311153411865,0.997596025466919,0.9961854219436646,nan,953.6458168029785,0.9999960718645369

11,0.02326723374426365,0.9958115816116333,0.998014509677887,0.9958115816116333,0.9977387189865112,0.9965184330940247,nan,941.6574602127075,0.9999962028721401
12,0.02188512124121189,0.9963178038597107,0.9981968402862549,0.9963178038597107,0.9977388978004456,0.9965125322341919,nan,941.6043736934662,0.9999949449811663
13,0.020685525611042976,0.9963127970695496,0.9983020424842834,0.9963127970695496,0.998127281665802,0.996551513671875,nan,940.1021695137024,0.9999966987282889
14,0.019662141799926758,0.9964278936386108,0.9982519149780273,0.9965085983276367,0.9979571104049683,0.9964278936386108,nan,951.9165127277374,0.9999963696289063
15,0.018771152943372726,0.9965437054634094,0.9982631206512451,0.9965437054634094,0.9980615377426147,0.9967859983444214,nan,941.049113035202,0.9999975366319929
16,0.018004627898335457,0.9963637590408325,0.9981709718704224,0.9963637590408325,0.9979654550552368,0.9966630339622498,nan,940.6069445610046,0.9999976467132569
17,0.017348172143101692,0.9961576461791992,0.9981659650802612,0.9961576461791992,0.9978135824203491,0.99663245677948,nan,939.3108270168304,0.9999983123016357
18,0.016726961359381676,0.9964897632598877,0.9981818199157715,0.9964897632598877,0.9979618191719055,0.997020959854126,nan,953.5132033824921,0.9999986703164236
19,0.016189757734537125,0.9961980581283569,0.9982167482376099,0.9961980581283569,0.9981486797332764,0.9964499473571777,nan,960.5380494594574,0.9999987924739293
11,0.005498260259628296,0.9960516691207886,0.9981536865234375,0.9960516691207886,0.9976947903633118,0.9963928461074829,nan,960.258597612381,0.9999955869620187
12,0.005661489441990852,0.9957618713378906,0.9981039762496948,0.9957618713378906,0.9978010058403015,0.9964061379432678,nan,943.4163808822632,0.9999966975402832
13,0.005527750123292208,0.9965473413467407,0.9982917308807373,0.9965473413467407,0.9980320930480957,0.9966298341751099,nan,946.3346898555756,0.9999978885541644
14,0.005392512772232294,0.9965857267379761,0.998323380947113,0.9966922998428345,0.9981141686439514,0.9965857267379761,nan,949.8997070789337,0.9999971075657436
15,0.0053784498013556,0.996383547782898,0.9983119964599609,0.996383547782898,0.9981187582015991,0.9968628883361816,nan,970.0629267692566,0.9999969662693569
16,0.0053018080070614815,0.9964057207107544,0.9983303546905518,0.9964057207107544,0.9981588125228882,0.997047483921051,nan,946.9582102298737,0.9999970020948138
17,0.005294385831803083,0.996542751789093,0.9983767867088318,0.996542751789093,0.9982368350028992,0.9969592094421387,nan,951.2907936573029,0.9999974024854388
18,0.0052987090311944485,0.9964900016784668,0.9984148740768433,0.9965167045593262,0.9982727766036987,0.9964900016784668,nan,949.4108545780182,0.9999982333156041
19,0.0053027113899588585,0.9968287944793701,0.9983980059623718,0.9968287944793701,0.9982914924621582,0.9969233274459839,nan,962.5293123722076,0.9999993749455043
20,0.005358506925404072,0.9961915016174316,0.9984344244003296,0.9961915016174316,0.998206377029419,0.9964547157287598,nan,949.2980408668518,0.9999993357195173

