epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_valid,epoch_elapsed
35,0.19666248559951782,0.7776639461517334,0.7776639461517334,0.9559552669525146,0.9783252477645874,0.8367456793785095,0.9932383298873901,0.30402517318725586
36,0.19293609261512756,0.7984973192214966,0.7984973192214966,0.9559552669525146,0.9801456332206726,0.8466235399246216,0.9932383298873901,0.4067840576171875
37,0.18932723999023438,0.8084016442298889,0.8084016442298889,0.9553947448730469,0.9801456332206726,0.8523706793785095,0.9932383298873901,0.40135693550109863
38,0.1858309805393219,0.8089139461517334,0.8089139461517334,0.9559552669525146,0.9801456332206726,0.8732039928436279,0.9946272373199463,0.3395397663116455
39,0.18244370818138123,0.8089139461517334,0.8089139461517334,0.9559552669525146,0.9826456308364868,0.8841594457626343,0.9953216314315796,0.32137608528137207
40,0.17915964126586914,0.8183059692382812,0.8183059692382812,0.9559552669525146,0.9832524061203003,0.9060704112052917,0.9953216314315796,0.3453786373138428
41,0.17597389221191406,0.8183059692382812,0.8183059692382812,0.9565158486366272,0.9857524633407593,0.9118175506591797,0.9960160851478577,0.35651206970214844
42,0.17288218438625336,0.8292349576950073,0.8292349576950073,0.9603037238121033,0.9863592386245728,0.9181034564971924,0.9960160851478577,0.3301095962524414
43,0.16987952589988708,0.8297473192214966,0.8297473192214966,0.9690005779266357,0.988859236240387,0.9394755959510803,0.9960160851478577,0.33992767333984375
44,0.16696351766586304,0.8401639461517334,0.8401639461517334,0.9727884531021118,0.988859236240387,0.9405531883239746,0.9960160851478577,0.30155491828918457
45,0.16413076221942902,0.8406761884689331,0.8406761884689331,0.9727884531021118,0.988859236240387,0.951508641242981,0.9960160851478577,0.31049680709838867
46,0.16137908399105072,0.8510928750038147,0.8510928750038147,0.9727884531021118,0.9894660711288452,0.9676724076271057,0.9960160851478577,0.3117644786834717
47,0.15870468318462372,0.8510928750038147,0.8510928750038147,0.9733489751815796,0.9894660711288452,0.9676724076271057,0.9960160851478577,0.30413293838500977
48,0.1561059206724167,0.8510928750038147,0.8510928750038147,0.9733489751815796,0.9894660711288452,0.9780890941619873,0.9960160851478577,0.3077409267425537
49,0.15358123183250427,0.8615095615386963,0.8615095615386963,0.9744700193405151,0.9869660139083862,0.9895833730697632,0.9960160851478577,0.3168792724609375
50,0.15112842619419098,0.8620218634605408,0.8620218634605408,0.9744700193405151,0.9875727891921997,0.9947916269302368,0.9960160851478577,0.3072779178619385
51,0.148745596408844,0.8729507923126221,0.8729507923126221,0.9750305414199829,0.9875727891921997,0.9947916269302368,0.9960160851478577,0.3049468994140625
52,0.1464305818080902,0.8729507923126221,0.8729507923126221,0.9755910634994507,0.9900728464126587,0.9947916269302368,0.9960160851478577,0.3184051513671875
53,0.1441812962293625,0.8729507923126221,0.8729507923126221,0.9761516451835632,0.988179624080658,0.9947916269302368,0.9960160851478577,0.4425361156463623
54,0.14199520647525787,0.8729507923126221,0.8729507923126221,0.9761516451835632,0.9906796216964722,0.9942528605461121,0.9976608157157898,0.3446931838989258
55,0.1398697942495346,0.8833674788475037,0.8833674788475037,0.9761516451835632,0.9937864542007446,0.9942528605461121,0.9976608157157898,0.3435237407684326
56,0.13780322670936584,0.8833674788475037,0.8833674788475037,0.9761516451835632,0.9937864542007446,0.9942528605461121,0.9976608157157898,0.31098341941833496
57,0.1357930302619934,0.8838797807693481,0.8838797807693481,0.9761516451835632,0.9962863922119141,0.9942528605461121,0.9976608157157898,0.3099250793457031
58,0.13383623957633972,0.8838797807693481,0.8838797807693481,0.9761516451835632,0.9962863922119141,0.9994611740112305,0.9976608157157898,0.30038905143737793
59,0.1319306343793869,0.8838797807693481,0.8838797807693481,0.976712167263031,0.9962863922119141,0.9994611740112305,0.9976608157157898,0.30054283142089844
60,0.1300750970840454,0.8942964673042297,0.8942964673042297,0.9761516451835632,0.9962863922119141,0.9994611740112305,0.9976608157157898,0.29884767532348633
61,0.12826749682426453,0.9047131538391113,0.9047131538391113,0.976712167263031,0.9962863922119141,0.9994611740112305,0.9983552694320679,0.3153805732727051
62,0.12650617957115173,0.9047131538391113,0.9047131538391113,0.976712167263031,0.9962863922119141,0.9994611740112305,0.9976608157157898,0.3084747791290283
63,0.12478907406330109,0.9151297807693481,0.9151297807693481,0.976712167263031,0.9962863922119141,0.9994611740112305,0.9983552694320679,0.3070859909057617
64,0.12311578541994095,0.9255464673042297,0.9255464673042297,0.976712167263031,0.9962863922119141,0.9994611740112305,1.0,0.3529942035675049
65,0.12148309499025345,0.9255464673042297,0.9255464673042297,0.976712167263031,0.9975000023841858,0.9994611740112305,1.0,0.3435831069946289
66,0.1198909655213356,0.9255464673042297,0.9255464673042297,0.9842879772186279,1.0,0.9994611740112305,1.0,0.4469146728515625
67,0.11833697557449341,0.936475396156311,0.936475396156311,0.9842879772186279,1.0,0.9994611740112305,1.0,0.3814582824707031
68,0.11682014167308807,0.936475396156311,0.936475396156311,0.9842879772186279,1.0,0.9994611740112305,1.0,0.3109712600708008
69,0.11533993482589722,0.936475396156311,0.936475396156311,0.9842879772186279,1.0,0.9994611740112305,1.0,0.3038473129272461
70,0.11389334499835968,0.9468920230865479,0.9468920230865479,0.9842879772186279,1.0,0.9994611740112305,1.0,0.30333423614501953
71,0.11248114705085754,0.9468920230865479,0.9468920230865479,0.9842879772186279,1.0,0.9994611740112305,1.0,0.31388187408447266
72,0.1111004576086998,0.9573087692260742,0.9573087692260742,0.9842879772186279,1.0,0.9994611740112305,1.0,0.32163143157958984
73,0.10975203663110733,0.9682376980781555,0.9682376980781555,0.9842879772186279,1.0,0.9994611740112305,1.0,0.3084256649017334
74,0.10843192785978317,0.967725396156311,0.967725396156311,0.9842879772186279,1.0,0.9994611740112305,1.0,0.31868839263916016
75,0.10714215785264969,0.967725396156311,0.967725396156311,0.9848484992980957,1.0,0.9994611740112305,1.0,0.38691020011901855
76,0.10587912797927856,0.967725396156311,0.967725396156311,0.9886363744735718,1.0,0.9994611740112305,1.0,0.31719017028808594
77,0.10464450716972351,0.967725396156311,0.967725396156311,0.9886363744735718,1.0,0.9994611740112305,1.0,0.46573591232299805
78,0.10343551635742188,0.967725396156311,0.967725396156311,0.9886363744735718,1.0,0.9994611740112305,1.0,0.33287882804870605
79,0.1022518053650856,0.967725396156311,0.967725396156311,0.9924242496490479,1.0,0.9994611740112305,1.0,0.3074779510498047
80,0.10109391808509827,0.967725396156311,0.967725396156311,0.9924242496490479,1.0,0.9994611740112305,1.0,0.3292393684387207
81,0.0999593734741211,0.967725396156311,0.967725396156311,0.9924242496490479,1.0,0.9994611740112305,1.0,0.30822253227233887
82,0.09884828329086304,0.9781420230865479,0.9781420230865479,0.9924242496490479,1.0,0.9994611740112305,1.0,0.3115875720977783
83,0.09776074439287186,0.9786543846130371,0.9786543846130371,0.9924242496490479,1.0,0.9994611740112305,1.0,0.3216114044189453
84,0.09669457376003265,0.9781420230865479,0.9781420230865479,0.9924242496490479,1.0,0.9994611740112305,1.0,0.31748294830322266
85,0.09564976394176483,0.9786543846130371,0.9786543846130371,0.9924242496490479,1.0,0.9994611740112305,1.0,0.3012368679046631
86,0.0946265235543251,0.9786543846130371,0.9786543846130371,0.9924242496490479,1.0,0.9994611740112305,1.0,0.31537485122680664
87,0.09362266212701797,0.9786543846130371,0.9786543846130371,0.9962121248245239,1.0,0.9994611740112305,1.0,0.31936025619506836
88,0.09263920783996582,0.9786543846130371,0.9786543846130371,0.9962121248245239,1.0,0.9994611740112305,1.0,0.3241851329803467
89,0.09167442470788956,0.9791666269302368,0.9791666269302368,0.9962121248245239,1.0,0.9994611740112305,1.0,0.335874080657959
90,0.09072799235582352,0.9791666269302368,0.9791666269302368,0.9962121248245239,1.0,0.9994611740112305,1.0,0.353468656539917
91,0.08980035036802292,0.9791666269302368,0.9791666269302368,0.9962121248245239,1.0,0.9994611740112305,1.0,0.3124730587005615
92,0.08888988941907883,0.9791666269302368,0.9791666269302368,0.9962121248245239,1.0,0.9994611740112305,1.0,0.31194090843200684
93,0.08799639344215393,0.9791666269302368,0.9791666269302368,0.9962121248245239,1.0,0.9994611740112305,1.0,0.3179910182952881
94,0.08712014555931091,0.9791666269302368,0.9791666269302368,0.9962121248245239,1.0,1.0,1.0,0.30196428298950195
95,0.08625989407300949,0.9791666269302368,0.9791666269302368,0.9962121248245239,1.0,1.0,1.0,0.3124523162841797
96,0.08541560173034668,0.9895833730697632,0.9895833730697632,0.9962121248245239,1.0,1.0,1.0,0.30298614501953125
97,0.08458659797906876,0.9895833730697632,0.9895833730697632,1.0,1.0,1.0,1.0,0.3170299530029297
98,0.0837729349732399,0.9895833730697632,0.9895833730697632,0.9962121248245239,1.0,1.0,1.0,0.3153848648071289
99,0.08297381550073624,0.9895833730697632,0.9895833730697632,1.0,1.0,1.0,1.0,0.3237416744232178
100,0.08218874782323837,0.9895833730697632,0.9895833730697632,1.0,1.0,1.0,1.0,0.4734678268432617
