epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_valid,epoch_elapsed
0,0.6361385583877563,0.47208738327026367,0.48138663172721863,0.5942383408546448,0.47208738327026367,0.48455458879470825,0.503143310546875,0.3394749164581299
1,0.5676206350326538,0.5,0.5,0.5,0.5,0.5,0.5005117058753967,0.31911468505859375

2,0.5166875720024109,0.5,0.5,0.5,0.5,0.5,0.5,0.4314892292022705
3,0.4830581843852997,0.5,0.5,0.5,0.5,0.5,0.5,0.29899168014526367
4,0.4584790766239166,0.5,0.5,0.5,0.5,0.5,0.5016447305679321,0.31742143630981445
5,0.4387798309326172,0.5,0.5,0.5,0.5,0.5,0.5230262875556946,0.321979284286499
6,0.4219698905944824,0.5,0.5,0.5,0.5018932223320007,0.5,0.6003289222717285,0.3260354995727539
7,0.40704986453056335,0.5,0.5,0.5,0.5113592147827148,0.5,0.6677631735801697,0.30427980422973633
8,0.39355313777923584,0.5,0.5,0.5075757503509521,0.5502184629440308,0.5,0.7364035248756409,0.29241156578063965
9,0.38127031922340393,0.5,0.5,0.5227272510528564,0.5966504812240601,0.5,0.7860745787620544,0.29575562477111816
10,0.3700525164604187,0.5,0.5,0.5448939800262451,0.621189296245575,0.5,0.800950288772583,0.30083560943603516
11,0.35978198051452637,0.5,0.5,0.5941364169120789,0.6593689322471619,0.5,0.808296799659729,0.32921385765075684
12,0.3503444790840149,0.5,0.5,0.627106249332428,0.7218689322471619,0.5,0.8266447186470032,0.32906389236450195
13,0.3416304588317871,0.5,0.5,0.6536214351654053,0.7693688869476318,0.5,0.8407529592514038,0.3338468074798584
14,0.3335455060005188,0.5,0.5,0.6877123117446899,0.7862621545791626,0.5,0.8456871509552002,0.3333005905151367
15,0.32600921392440796,0.5,0.5,0.6990759372711182,0.795655369758606,0.5,0.8532164096832275,0.3139610290527344
16,0.3189457952976227,0.5,0.5,0.7369547486305237,0.8031553030014038,0.5208333134651184,0.859795331954956,0.31113338470458984
17,0.31229105591773987,0.5,0.5,0.7445304989814758,0.8093689680099487,0.546875,0.8647295236587524,0.3121809959411621
18,0.3059937059879303,0.5,0.5,0.7678183317184448,0.8174757361412048,0.578125,0.8724415302276611,0.3348841667175293
19,0.30001118779182434,0.5,0.5,0.7797424793243408,0.8305824995040894,0.59375,0.8876827955245972,0.36235761642456055
20,0.2943054735660553,0.5,0.5,0.8181818127632141,0.8461893200874329,0.6041666865348816,0.8900219202041626,0.31935739517211914
21,0.28884559869766235,0.5,0.5,0.8257575631141663,0.8592960834503174,0.6302083134651184,0.894700288772583,0.29021477699279785
22,0.28360676765441895,0.5,0.5,0.8409091234207153,0.8674029111862183,0.6614583134651184,0.8970394730567932,0.2936863899230957
23,0.27856650948524475,0.5,0.5,0.8484848737716675,0.8755097389221191,0.6770833134651184,0.9017178416252136,0.316530704498291
24,0.27370813488960266,0.5,0.5,0.8863636255264282,0.883009672164917,0.7083333134651184,0.909941554069519,0.346576452255249
25,0.26901572942733765,0.5104166865348816,0.5104166865348816,0.8977272510528564,0.8936164975166321,0.7291666865348816,0.9139254093170166,0.3025689125061035

26,0.264477014541626,0.5104166865348816,0.5104166865348816,0.9015151262283325,0.8961164951324463,0.765625,0.9242324829101562,0.28610801696777344

27,0.2600814402103424,0.5104166865348816,0.5104166865348816,0.9090908765792847,0.8998301029205322,0.7864583730697632,0.9312499761581421,0.28656911849975586
28,0.2558194696903229,0.53125,0.53125,0.9090908765792847,0.9029368758201599,0.796875,0.9359283447265625,0.28864383697509766

29,0.25168493390083313,0.53125,0.53125,0.9128787517547607,0.9035437107086182,0.8333333730697632,0.9415570497512817,0.3077411651611328
30,0.2476714849472046,0.53125,0.53125,0.9166666269302368,0.9110437035560608,0.8489583730697632,0.942251443862915,0.3144106864929199
31,0.2437736690044403,0.5416666865348816,0.5416666865348816,0.9280303120613098,0.9160436987876892,0.8489583730697632,0.9438961744308472,0.30117177963256836

32,0.23998726904392242,0.5729166865348816,0.5729166865348816,0.939393937587738,0.9228640794754028,0.8645833730697632,0.9471856951713562,0.30937790870666504

33,0.2363082617521286,0.5729166865348816,0.5729166865348816,0.9469696879386902,0.9234708547592163,0.8697916269302368,0.9518640041351318,0.4250359535217285
34,0.2327318787574768,0.59375,0.59375,0.9469696879386902,0.9284708499908447,0.8697916269302368,0.9542032480239868,0.28693485260009766

35,0.22925445437431335,0.6145833134651184,0.6145833134651184,0.9469696879386902,0.9315776824951172,0.8802083730697632,0.9574927091598511,0.30851030349731445

36,0.2258724719285965,0.625,0.625,0.9507575631141663,0.9321844577789307,0.8854166269302368,0.9598318338394165,0.3145143985748291

37,0.22258248925209045,0.6354166865348816,0.6354166865348816,0.9507575631141663,0.9346844553947449,0.890625,0.9638158082962036,0.3348259925842285

38,0.21938057243824005,0.6458333134651184,0.6458333134651184,0.9507575631141663,0.9352912902832031,0.8958333730697632,0.9638158082962036,0.30170273780822754

39,0.21626397967338562,0.65625,0.65625,0.9507575631141663,0.9415048360824585,0.9010416269302368,0.9647660851478577,0.2953498363494873

40,0.21322959661483765,0.6770833134651184,0.6770833134651184,0.9545454978942871,0.9415048360824585,0.9010416269302368,0.9664108157157898,0.41701245307922363

41,0.21027447283267975,0.6770833134651184,0.6770833134651184,0.9545454978942871,0.942111611366272,0.9010416269302368,0.9664108157157898,0.3017151355743408
42,0.20739559829235077,0.6770833134651184,0.6770833134651184,0.9545454978942871,0.943932056427002,0.9114583730697632,0.9673610925674438,0.29694604873657227
43,0.204590305685997,0.6869876980781555,0.6869876980781555,0.9545454978942871,0.9464319944381714,0.9114583730697632,0.9673610925674438,0.2950150966644287
44,0.20185600221157074,0.6974043846130371,0.6974043846130371,0.9583333730697632,0.9464319944381714,0.921875,0.9683114290237427,0.2900810241699219

