epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_valid,epoch_elapsed
0,0.5950382947921753,0.47455498576164246,0.5508880019187927,0.47455498576164246,0.505436897277832,0.48006466031074524,0.5,0.31435489654541016
1,0.5074044466018677,0.5,0.5,0.5,0.5,0.5,0.5,0.2995591163635254
2,0.4601213037967682,0.5,0.5,0.5,0.5,0.5,0.5049341917037964,0.29169321060180664
3,0.42633670568466187,0.5,0.5,0.5,0.5,0.5,0.6269006133079529,0.3044741153717041
4,0.39784711599349976,0.5,0.5,0.5,0.5340048670768738,0.5,0.7588815689086914,0.29127001762390137
5,0.3731186091899872,0.5,0.5,0.5556970834732056,0.65376216173172,0.5,0.8088815808296204,0.30322265625
6,0.35193365812301636,0.5,0.5,0.6962732672691345,0.730800986289978,0.5307111740112305,0.8422880172729492,0.4397470951080322
7,0.33369380235671997,0.5,0.5,0.7400462031364441,0.7845873832702637,0.6082974076271057,0.8573464751243591,0.32941341400146484
8,0.31769341230392456,0.5,0.5,0.7790460586547852,0.8258009552955627,0.6905531287193298,0.8643640279769897,0.3122124671936035
9,0.30337056517601013,0.5,0.5,0.8136975169181824,0.8582281470298767,0.7358117699623108,0.8809942007064819,0.43471765518188477
10,0.2903338670730591,0.5,0.5,0.8841214776039124,0.8794417381286621,0.7728089094161987,0.8889620304107666,0.31519055366516113
11,0.27833589911460876,0.5104166865348816,0.5104166865348816,0.9085303544998169,0.8925485610961914,0.7988505959510803,0.9029970765113831,0.3020038604736328

12,0.2671930193901062,0.5208333134651184,0.5208333134651184,0.9318181872367859,0.9099757671356201,0.8311781883239746,0.9146929979324341,0.3093247413635254
13,0.25678616762161255,0.5520833134651184,0.5520833134651184,0.939393937587738,0.9211893081665039,0.8640445470809937,0.9299342632293701,0.31897950172424316
14,0.2470431625843048,0.5625,0.5625,0.9469696879386902,0.927402913570404,0.8952945470809937,0.9385964870452881,0.2973508834838867
15,0.23790568113327026,0.6041666865348816,0.6041666865348816,0.9507575631141663,0.9342232942581177,0.9109195470809937,0.9472587704658508,0.3066391944885254
16,0.22933173179626465,0.6354166865348816,0.6354166865348816,0.9545454978942871,0.9379369020462036,0.921875,0.9573099613189697,0.2936437129974365
17,0.22128018736839294,0.6770833134651184,0.6770833134651184,0.9545454978942871,0.9416505098342896,0.9427083730697632,0.9626827239990234,0.29486560821533203
18,0.21371467411518097,0.71875,0.71875,0.9583333730697632,0.9471844434738159,0.9479166269302368,0.969261646270752,0.2992720603942871
19,0.20660047233104706,0.7395833134651184,0.7395833134651184,0.9583333730697632,0.9477912783622742,0.9583333730697632,0.9741958975791931,0.3024017810821533
20,0.1999063938856125,0.7479507923126221,0.7479507923126221,0.9621212482452393,0.9502184391021729,0.9583333730697632,0.9781798124313354,0.3556392192840576
21,0.1936023235321045,0.7583674788475037,0.7583674788475037,0.9621212482452393,0.9514320492744446,0.9583333730697632,0.9835526347160339,0.33780741691589355
