epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,elapsed,mean_valid
0,0.2315608412027359,0.4999849200248718,0.5,0.500012218952179,0.5004405975341797,0.4999849200248718,969.093917131424,0.9992028519603184
1,0.27520519495010376,0.5,0.5,0.5,0.5,0.5,968.6206662654877,0.9991722106933594
2,0.28975293040275574,0.5,0.5,0.5,0.5,0.5,967.7054381370544,0.9991722106933594
3,0.2970271110534668,0.5,0.5,0.5,0.5,0.5,973.699592590332,0.9991722106933594
4,0.30139169096946716,0.5,0.5,0.5,0.5,0.5,960.8460900783539,0.9991722106933594
5,0.3043017089366913,0.5,0.5,0.5,0.5,0.5,961.4292120933533,0.9991722106933594

