epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.22414009273052216,0.608753502368927,0.8614902496337891,0.608753502368927,0.8674441576004028,0.7192354202270508,nan,934.666298866272,0.9979916677747454
1,0.12898863852024078,0.9612084627151489,0.9885784387588501,0.9612084627151489,0.982640266418457,0.9742117524147034,nan,922.2365777492523,0.999987396131243

2,0.09039503335952759,0.9901195764541626,0.9950213432312012,0.9901195764541626,0.9939361810684204,0.9902420043945312,nan,938.9542057514191,0.9999977550833565
3,0.07026726752519608,0.9921249151229858,0.9963911771774292,0.9921249151229858,0.9957574605941772,0.993253767490387,nan,924.1080374717712,0.9999993950762067
4,0.0578349269926548,0.9934889674186707,0.9967824220657349,0.9934889674186707,0.9964857697486877,0.9946683645248413,nan,935.2094557285309,0.9999998326110839

5,0.04932747781276703,0.9944982528686523,0.9973399639129639,0.9944982528686523,0.9971693754196167,0.995386004447937,nan,922.6167702674866,0.9999998363167899
6,0.043230090290308,0.9946035146713257,0.9973940253257751,0.9946035146713257,0.9972977638244629,0.9956908226013184,nan,924.2090346813202,0.9999998909214565
7,0.03859396278858185,0.9952842593193054,0.9976798295974731,0.9952842593193054,0.9975372552871704,0.9960688352584839,nan,923.9645125865936,0.9999999697004046
8,0.03491717204451561,0.995618999004364,0.9978986978530884,0.995618999004364,0.9978590607643127,0.9961788654327393,nan,935.6133015155792,0.9999998358590262
9,0.03198719769716263,0.9957098960876465,0.9979701042175293,0.9957098960876465,0.9979021549224854,0.9963843822479248,nan,923.5733003616333,0.9999998775373187
10,0.029625562950968742,0.9955310821533203,0.9980536699295044,0.9955310821533203,0.9980869293212891,0.9965451955795288,nan,923.5189561843872,0.9999996503557478

11,0.02760717086493969,0.9958219528198242,0.9980223774909973,0.9958219528198242,0.9980255961418152,0.9967777729034424,nan,924.2696123123169,0.9999998034232004
12,0.025840217247605324,0.9965598583221436,0.9982527494430542,0.9965598583221436,0.9983014464378357,0.9970741271972656,nan,936.4517974853516,0.9999999582672119
13,0.024468639865517616,0.9954955577850342,0.9978092908859253,0.9954955577850342,0.9978532791137695,0.99649578332901,nan,928.1190657615662,0.9999998896571568
14,0.023413313552737236,0.996126651763916,0.9982259273529053,0.996126651763916,0.9980246424674988,0.9966573715209961,nan,925.4338526725769,0.9999997419520786
15,0.0222847368568182,0.9965356588363647,0.9981441497802734,0.996598482131958,0.9978116750717163,0.9965356588363647,nan,925.4220991134644,0.9999999564579555
16,0.021276675164699554,0.9963475465774536,0.9982126951217651,0.9963475465774536,0.9981224536895752,0.9968432188034058,nan,943.4210689067841,0.9999999521636963
17,0.0203603133559227,0.9961524605751038,0.9983880519866943,0.9961524605751038,0.9982858300209045,0.9972294569015503,nan,932.6009180545807,0.9999999856676374
18,0.019503269344568253,0.9968937039375305,0.9987450838088989,0.9968937039375305,0.9985522031784058,0.9973937273025513,nan,931.9568555355072,0.999999998299735
19,0.01876159943640232,0.9970521926879883,0.9987120628356934,0.9970521926879883,0.9985536336898804,0.9975212216377258,nan,932.6270973682404,0.9999999980054582
20,0.018290696665644646,0.9951631426811218,0.9971592426300049,0.9951631426811218,0.9974427819252014,0.9957637786865234,nan,944.338892698288,0.9999999725668771

