epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_valid,epoch_elapsed
0,0.6402810215950012,0.4753398001194,0.5,0.5166972875595093,0.4753398001194,0.49263647198677063,0.5,0.33656930923461914
1,0.5372831225395203,0.5,0.5,0.5,0.5,0.5,0.5,0.3393588066101074
2,0.47958824038505554,0.5,0.5,0.5,0.5,0.5,0.5,0.3054041862487793
3,0.43594926595687866,0.5,0.5,0.5,0.5018932223320007,0.5,0.5509868264198303,0.31039881706237793
4,0.39798980951309204,0.5,0.5,0.5,0.6880096793174744,0.5,0.7872076034545898,0.3052692413330078
5,0.3658370077610016,0.5,0.5,0.5538796186447144,0.8283737897872925,0.5,0.8796417713165283,0.4658052921295166
6,0.3386162221431732,0.5,0.5,0.7302452325820923,0.8745874166488647,0.5718390941619873,0.9122806787490845,0.3049750328063965
7,0.3151410222053528,0.5,0.5,0.7946392297744751,0.9133009910583496,0.6539152264595032,0.9434576034545898,0.3213505744934082
8,0.29463768005371094,0.5,0.5,0.814699649810791,0.9288349151611328,0.6871408224105835,0.9706505537033081,0.3289206027984619
9,0.2766035199165344,0.5,0.5,0.8407902121543884,0.9392961263656616,0.7455101013183594,0.987097978591919,0.3660547733306885
10,0.26060670614242554,0.4994876980781555,0.4994876980781555,0.8674411773681641,0.9508980512619019,0.7742456793785095,0.9887427091598511,0.3269989490509033
11,0.24618850648403168,0.5406420826911926,0.5406420826911926,0.8785160779953003,0.9545388221740723,0.8336925506591797,0.988998532295227,0.44249773025512695

12,0.23306804895401,0.6229507923126221,0.6229507923126221,0.9121823310852051,0.9601455926895142,0.8811063170433044,0.9922879934310913,0.31778669357299805
13,0.22103652358055115,0.6531761884689331,0.6531761884689331,0.9333639144897461,0.9645388126373291,0.935883641242981,0.991593599319458,0.46875572204589844
14,0.20996621251106262,0.7260928750038147,0.7260928750038147,0.9572122693061829,0.9663592576980591,0.967133641242981,0.9939327239990234,0.31677699089050293
15,0.1997925192117691,0.7469261884689331,0.7469261884689331,0.9642274379730225,0.9694660305976868,0.9775502681732178,0.9946272373199463,0.33495140075683594
16,0.19045336544513702,0.7677595615386963,0.7677595615386963,0.9685758948326111,0.9725728034973145,0.9780890941619873,0.9976608157157898,0.35059666633605957
17,0.1818830668926239,0.8193305730819702,0.8193305730819702,0.9723637700080872,0.9800727963447571,0.9832974076271057,0.9976608157157898,0.33643460273742676
18,0.1740027517080307,0.8411885499954224,0.8411885499954224,0.9761516451835632,0.9775727987289429,0.9838361740112305,0.9983552694320679,0.3366432189941406
19,0.16673941910266876,0.8521174788475037,0.8521174788475037,0.9761516451835632,0.9812864065170288,0.9942528605461121,0.9983552694320679,0.30819106101989746
20,0.16001218557357788,0.8729507923126221,0.8729507923126221,0.9761516451835632,0.9893932342529297,1.0,0.9983552694320679,0.30328845977783203
21,0.1537683606147766,0.8729507923126221,0.8729507923126221,0.9799395203590393,0.9943932294845581,1.0,0.9993055462837219,0.30315518379211426
22,0.14795748889446259,0.8724385499954224,0.8724385499954224,0.9799395203590393,0.9975000023841858,0.9994611740112305,0.9993055462837219,0.3058934211730957
23,0.1425407975912094,0.8937841653823853,0.8937841653823853,0.9837274551391602,0.9975000023841858,0.9994611740112305,1.0,0.2942230701446533
24,0.13748383522033691,0.8937841653823853,0.8937841653823853,0.9842879772186279,1.0,0.9994611740112305,1.0,0.33667516708374023
25,0.13275587558746338,0.9156420230865479,0.9156420230865479,0.988075852394104,1.0,0.9994611740112305,1.0,0.3589165210723877
26,0.12832461297512054,0.9156420230865479,0.9156420230865479,0.9886363744735718,1.0,0.9994611740112305,1.0,0.33215880393981934
27,0.12416378408670425,0.9369876980781555,0.9369876980781555,0.9924242496490479,1.0,0.9994611740112305,1.0,0.3228576183319092
28,0.1202511265873909,0.9369876980781555,0.9369876980781555,0.9924242496490479,1.0,0.9994611740112305,1.0,0.3029346466064453
29,0.11656603217124939,0.9578210115432739,0.9578210115432739,0.9924242496490479,1.0,0.9994611740112305,1.0,0.45934557914733887
30,0.11308951675891876,0.9578210115432739,0.9578210115432739,0.9962121248245239,1.0,1.0,1.0,0.4575510025024414
31,0.10980519652366638,0.9786543846130371,0.9786543846130371,0.9962121248245239,1.0,1.0,1.0,0.32643985748291016
32,0.10669780522584915,0.9791666269302368,0.9791666269302368,0.9962121248245239,1.0,1.0,1.0,0.3447389602661133
33,0.10375405102968216,0.9791666269302368,0.9791666269302368,1.0,1.0,1.0,1.0,0.38785409927368164
34,0.10096219927072525,0.9895833730697632,0.9895833730697632,1.0,1.0,1.0,1.0,0.33110713958740234
35,0.09831064194440842,0.9895833730697632,0.9895833730697632,1.0,1.0,1.0,1.0,0.4179987907409668
36,0.09578955173492432,0.9895833730697632,0.9895833730697632,1.0,1.0,1.0,1.0,0.3299553394317627
37,0.09339002519845963,0.9895833730697632,0.9895833730697632,1.0,1.0,1.0,1.0,0.3248016834259033
38,0.09110349416732788,0.9895833730697632,0.9895833730697632,1.0,1.0,1.0,1.0,0.30176639556884766
39,0.088922880589962,1.0,1.0,1.0,1.0,1.0,1.0,0.3353598117828369
