epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.2619693875312805,0.546012282371521,0.8506686687469482,0.546012282371521,0.8719669580459595,0.6237555742263794,nan,903.108335018158,0.9993011860874721
1,0.1929975152015686,0.7616108655929565,0.9524524211883545,0.7616108655929565,0.9440749287605286,0.8661370277404785,nan,914.435427904129,0.9999929047175816

2,0.15018975734710693,0.9184149503707886,0.9769845008850098,0.9184149503707886,0.9642926454544067,0.9432852268218994,nan,902.1026153564453,0.9999988773890904

3,0.12084832787513733,0.9644744396209717,0.9863030910491943,0.9781448841094971,0.9794607162475586,0.9644744396209717,nan,903.1164214611053,0.9999993756539481

4,0.10141504555940628,0.9748363494873047,0.9906408786773682,0.9855362176895142,0.985125720500946,0.9748363494873047,nan,903.9234313964844,0.9999995894513811
5,0.08765494078397751,0.9806233644485474,0.992662250995636,0.988752007484436,0.9882848858833313,0.9806233644485474,nan,915.1621479988098,0.9999991992405483
6,0.0773894190788269,0.9834641218185425,0.9935728311538696,0.9908348321914673,0.990487277507782,0.9834641218185425,nan,902.8107051849365,0.9999993599700928
7,0.06942735612392426,0.9863464832305908,0.9948278665542603,0.9921930432319641,0.9920063018798828,0.9863464832305908,nan,902.7283825874329,0.9999997450692313
8,0.06305356323719025,0.9873972535133362,0.9954710006713867,0.9930530786514282,0.9929247498512268,0.9873972535133362,nan,901.5311403274536,0.9999999723379952
9,0.05784706026315689,0.9887555837631226,0.9959209561347961,0.9936599731445312,0.9938252568244934,0.9887555837631226,nan,917.6811912059784,0.9999999819619315
10,0.05353057384490967,0.9894046783447266,0.996448278427124,0.994340181350708,0.9943268299102783,0.9894046783447266,nan,907.4112374782562,0.9999991547284808

11,0.04983707144856453,0.9907200336456299,0.9967288970947266,0.9947347640991211,0.9950395226478577,0.9907200336456299,nan,907.2343029975891,0.9999998843165806
12,0.046673864126205444,0.991249680519104,0.9969137907028198,0.9948792457580566,0.9954132437705994,0.991249680519104,nan,907.3211712837219,0.9999999462127686
13,0.04391476884484291,0.9916994571685791,0.997201681137085,0.9954594373703003,0.995832085609436,0.9916994571685791,nan,919.5358209609985,0.9999999764905657
14,0.04150059074163437,0.9925429821014404,0.997403621673584,0.9955661296844482,0.9961365461349487,0.9925429821014404,nan,904.9126648902893,0.9999998352377756
15,0.03938968479633331,0.9924529194831848,0.99735426902771,0.9958585500717163,0.996039867401123,0.9924529194831848,nan,905.2976226806641,0.9999998647417341
16,0.037486109882593155,0.9930563569068909,0.9976370334625244,0.9959650635719299,0.9965131282806396,0.9930563569068909,nan,904.783289194107,0.9999993050493513

17,0.03578993305563927,0.9928128719329834,0.9976948499679565,0.9960640668869019,0.9964251518249512,0.9928128719329834,nan,915.8390409946442,0.999999986277989
18,0.03425132483243942,0.9937707781791687,0.997779369354248,0.9961304664611816,0.9967648386955261,0.9937707781791687,nan,905.170413017273,0.9999999687957764
19,0.032850682735443115,0.9937021732330322,0.9978651404380798,0.9963601231575012,0.9969583749771118,0.9937021732330322,nan,904.08465051651,0.9999996090807234
20,0.03158125653862953,0.9937595129013062,0.9981261491775513,0.9965053200721741,0.9971016645431519,0.9937595129013062,nan,905.1430370807648,0.9999992111206054

