epoch,loss,epoch_elapsed
0,0.0551367811858654,876.5391504764557
1,0.03328927606344223,880.7079260349274
2,0.016598135232925415,879.1924102306366
3,0.012817096896469593,877.5900313854218
4,0.010260545648634434,877.9895222187042
5,0.00981281790882349,878.1094541549683
6,0.009457365609705448,879.7534296512604
7,0.009340697899460793,879.0997529029846
8,0.009263916872441769,878.7249739170074
9,0.009183603338897228,881.4988944530487
10,0.009129323996603489,887.1874117851257
11,0.009108292870223522,878.1490116119385
12,0.009060335345566273,878.0603864192963
13,0.009039721451699734,877.576185464859
14,0.009000693447887897,888.0812840461731
15,0.008982864208519459,877.6832242012024
16,0.008957231417298317,877.8345983028412
17,0.0089602991938591,877.8311858177185
18,0.008937204256653786,880.1103084087372
19,0.00892939604818821,877.5287775993347
20,0.008914598263800144,879.1396446228027
21,0.008896767161786556,878.3478560447693
22,0.00889144092798233,878.0980589389801
23,0.008864626288414001,878.3018479347229
24,0.008849551901221275,878.3806760311127
25,0.008805818855762482,878.3706982135773
26,0.008675482124090195,878.9987919330597
27,0.00861934944987297,879.6638264656067
28,0.008588616736233234,879.0984065532684
29,0.008545611053705215,880.0147981643677
30,0.00862706359475851,881.3688731193542
31,0.008529608137905598,880.1688401699066
32,0.008515443652868271,878.0381665229797
33,0.008484558202326298,878.1430673599243
34,0.008468378335237503,878.9435606002808
35,0.008444257080554962,878.5671033859253
36,0.00842076912522316,878.9337155818939
37,0.008407996036112309,877.7398860454559
38,0.00831647776067257,877.1034495830536
39,0.008276358246803284,877.5118038654327
40,0.008251634426414967,876.9355707168579
41,0.008217383176088333,875.8092532157898
42,0.008210092782974243,877.5534534454346
43,0.008197396993637085,874.1927945613861
44,0.008151515386998653,874.4012978076935
45,0.008132005110383034,874.5555846691132
46,0.008114464581012726,875.6201150417328
47,0.008109747432172298,875.5625102519989
48,0.008079497143626213,874.4393887519836
49,0.008064770139753819,874.4817354679108
50,0.008049249649047852,874.3668963909149
51,0.008029773831367493,876.4961106777191
52,0.0080218855291605,878.9736294746399
53,0.007998248562216759,876.0253458023071
54,0.007971316576004028,875.9434840679169
55,0.09679730981588364,874.3123881816864
56,0.29573848843574524,871.1528959274292
57,0.29573848843574524,866.7359373569489
58,0.29573848843574524,866.4847383499146
59,0.29573848843574524,868.0243918895721
60,0.29573848843574524,875.7183248996735
61,0.29573848843574524,867.5410711765289
62,0.29573848843574524,866.4907512664795
63,0.29573848843574524,869.1663994789124
