epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.22509421408176422,0.631392776966095,0.8745253086090088,0.631392776966095,0.8980131149291992,0.7155654430389404,nan,966.5433518886566,0.9995665948050363
1,0.140996053814888,0.9559314846992493,0.9788014888763428,0.9584908485412598,0.9668875932693481,0.9559314846992493,nan,970.6180543899536,0.9992891842760359

2,0.10483017563819885,0.9772343039512634,0.9891685843467712,0.9827935695648193,0.9827551245689392,0.9772343039512634,nan,975.975111246109,0.9990602815791538
3,0.08498688787221909,0.9828122854232788,0.992301344871521,0.9863301515579224,0.9872088432312012,0.9828122854232788,nan,964.9819295406342,0.9991133869607108
4,0.07224714756011963,0.986280620098114,0.9934041500091553,0.9885644912719727,0.9900813698768616,0.986280620098114,nan,971.606440782547,0.9992060684422084
5,0.06338018923997879,0.9874882698059082,0.9944695234298706,0.9898909330368042,0.9914008378982544,0.9874882698059082,nan,974.7728934288025,0.9993478364889963

6,0.05688861757516861,0.9891176223754883,0.9947755336761475,0.9907822608947754,0.992223858833313,0.9891176223754883,nan,957.7488214969635,0.9994364234815325
7,0.051964495331048965,0.989558219909668,0.995353102684021,0.9910172820091248,0.992866039276123,0.989558219909668,nan,973.0415542125702,0.9995992259543283
8,0.04808090254664421,0.9897580742835999,0.9955697655677795,0.9915971159934998,0.9936789870262146,0.9897580742835999,nan,973.4866302013397,0.999587926701137
9,0.04493752121925354,0.9907689094543457,0.995823860168457,0.9916764497756958,0.9940319061279297,0.9907689094543457,nan,965.7859859466553,0.9997031161717006
10,0.04239477217197418,0.990333080291748,0.9958726167678833,0.9924086332321167,0.993848979473114,0.990333080291748,nan,969.491114616394,0.9997314810180664

11,0.040424540638923645,0.9895800352096558,0.99538254737854,0.9917472004890442,0.9933260679244995,0.9895800352096558,nan,971.5219407081604,0.9996491829463414
12,0.03878795728087425,0.99046790599823,0.9955429434776306,0.9912660121917725,0.9932011961936951,0.99046790599823,nan,963.2560398578644,0.9996723211015974
13,0.03758007660508156,0.9895099997520447,0.9949033260345459,0.9903921484947205,0.9926145076751709,0.9895099997520447,nan,969.6443519592285,0.9996596190425328
14,0.036862608045339584,0.9875532388687134,0.9938400983810425,0.9883698225021362,0.9910894632339478,0.9875532388687134,nan,965.4013633728027,0.9994323614501953
15,0.03703424334526062,0.9826141595840454,0.990166187286377,0.9826141595840454,0.9861689209938049,0.9829220771789551,nan,951.6231210231781,0.999346924231393
16,0.03758732229471207,0.9779583215713501,0.988922119140625,0.9787135124206543,0.9848201870918274,0.9779583215713501,nan,960.1650199890137,0.9994932990155901
17,0.03883082792162895,0.9715968370437622,0.9845920205116272,0.9732857942581177,0.9815738797187805,0.9715968370437622,nan,963.0195920467377,0.9995469931357247
18,0.04088310897350311,0.9613875150680542,0.9792083501815796,0.9613875150680542,0.9778528213500977,0.9624859690666199,nan,948.43097448349,0.9994890982818604
19,0.04375624656677246,0.9451621770858765,0.9750733375549316,0.9559918642044067,0.9716927409172058,0.9451621770858765,nan,951.7001361846924,0.999406892035348
20,0.0465511679649353,0.9469815492630005,0.9724636077880859,0.9557639360427856,0.9709432125091553,0.9469815492630005,nan,955.6296648979187,0.9992463135746548

