,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons,2Long,TypeA,TypeB,TypeC
max,0.7029836177825928,0.6575624942779541,0.7676413059234619,0.7604614496231079,0.6610704660415649,0.8046035766601562,0.7377316951751709,0.7460722923278809,0.8533250093460083,0.8198991417884827,0.9877408742904663,0.9596542119979858,0.9736275672912598
max_encoding,N[4],N[5],N[2],N[9],N[4],N[9],N[7],N[7],N[7],N[9],N[4],N[7],N[2]
min,0.5046350359916687,0.29247722029685974,0.2713767886161804,0.3838118314743042,0.5019157528877258,0.49970996379852295,0.4754018187522888,0.3913765549659729,0.5206603407859802,0.4489879608154297,0.462994247674942,0.4544728994369507,0.25333693623542786
min_encoding,N[3],N[4],N[5],N[2],N[0],N[2],N[2],N[2],N[3],N[2],N[0],N[2],N[3]
