,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons,2Long,TypeA,TypeB,TypeC
max,0.5134906768798828,0.22867396473884583,0.7036815285682678,0.5677380561828613,0.4495597183704376,0.558536171913147,0.40162286162376404,0.5069199800491333,0.7394474744796753,0.5503036379814148,0.9793086051940918,0.9444780945777893,0.8660110831260681
max_encoding,N[4],N[0],N[2],N[9],N[4],N[6],N[6],N[7],N[7],N[9],N[4],N[7],N[2]
min,0.023720907047390938,-0.2990889847278595,-0.49125784635543823,-0.28653591871261597,0.010134014301002026,-0.00826273113489151,-0.026609191671013832,-0.28872737288475037,0.07762352377176285,-0.1066780611872673,-0.06957069039344788,-0.12046375870704651,-0.7037301063537598
min_encoding,N[3],N[4],N[3],N[2],N[2],N[2],N[2],N[2],N[3],N[2],N[1],N[2],N[3]
