,Passenger,Freight,Empty,Long,Reinforced,LongPassenger,2Passenger,2Freight,3Wagons,2Long,TypeA,TypeB,TypeC
max,0.9999874830245972,0.9521969556808472,0.9993391633033752,0.9919554591178894,0.9877417683601379,0.9910077452659607,0.9704691171646118,0.9462010860443115,0.9848582148551941,0.9722611904144287,0.9974694848060608,0.9999704360961914,0.9617098569869995
max_encoding,N[6],N[5],N[2],N[6],N[6],N[6],N[6],N[6],N[6],N[6],N[4],N[5],N[2]
min,0.08412783592939377,0.20095743238925934,3.837053009192459e-05,0.05316150188446045,0.08430720120668411,0.09106127172708511,0.08442635089159012,0.1775420606136322,0.10191348940134048,0.10042156279087067,0.07688792794942856,0.14927665889263153,0.008845971897244453
min_encoding,N[3],N[3],N[3],N[0],N[3],N[3],N[3],N[3],N[3],N[3],N[3],N[3],N[3]
