epoch,loss,balanced_accuracy,balanced_accuracy_Other,balanced_accuracy_TypeA,balanced_accuracy_TypeB,balanced_accuracy_TypeC,balanced_accuracy_const_1,elapsed,mean_valid
0,0.4537455141544342,0.4997504949569702,0.4999530613422394,0.5000734329223633,0.4997504949569702,0.5000182390213013,nan,944.3631746768951,0.9992991241073609
1,0.5914661288261414,0.4988390803337097,0.5006995797157288,0.5000216960906982,0.4988390803337097,0.5000110864639282,nan,949.6834824085236,0.9989357705470494
2,0.6733476519584656,0.5,0.5,0.5,0.5,0.5,nan,953.9495351314545,0.9986922144862583
3,0.7142888903617859,0.5,0.5,0.5,0.5,0.5,nan,964.3069915771484,0.9986922144862583
4,0.7388527989387512,0.5,0.5,0.5,0.5,0.5,nan,950.9365944862366,0.9986922144862583
5,0.7552281022071838,0.5,0.5,0.5,0.5,0.5,nan,954.9398424625397,0.9986922144862583
6,0.7669247388839722,0.5,0.5,0.5,0.5,0.5,nan,946.6463222503662,0.9986922144862583
7,0.7756956219673157,0.5,0.5,0.5,0.5,0.5,nan,952.1501684188843,0.9986922144862583
8,0.7825190424919128,0.5,0.5,0.5,0.5,0.5,nan,954.8675560951233,0.9986922144862583
9,0.7879778146743774,0.5,0.5,0.5,0.5,0.5,nan,946.0759708881378,0.9986922144862583
10,0.792444109916687,0.5,0.5,0.5,0.5,0.5,nan,951.1243870258331,0.9986922144862583

11,0.7961660027503967,0.5,0.5,0.5,0.5,0.5,nan,957.0480797290802,0.9986922144862583
12,0.7993152737617493,0.5,0.5,0.5,0.5,0.5,nan,946.7127435207367,0.9986922144862583
13,0.8020146489143372,0.5,0.5,0.5,0.5,0.5,nan,950.6514108181,0.9986922144862583
14,0.804354727268219,0.5,0.5,0.5,0.5,0.5,nan,956.2326607704163,0.9986922144862583
15,0.8064031600952148,0.5,0.5,0.5,0.5,0.5,nan,946.705892086029,0.9986922144862583
16,0.808210551738739,0.5,0.5,0.5,0.5,0.5,nan,957.5373110771179,0.9986922144862583
17,0.8098171353340149,0.5,0.5,0.5,0.5,0.5,nan,959.5337719917297,0.9986922144862583
18,0.8112545609474182,0.5,0.5,0.5,0.5,0.5,nan,952.2720851898193,0.9986922144862583
19,0.8125482797622681,0.5,0.5,0.5,0.5,0.5,nan,957.8321650028229,0.9986922144862583
20,0.8137187957763672,0.5,0.5,0.5,0.5,0.5,nan,962.8705401420593,0.9986922144862583

